Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2020,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Both sexes,91
2020,SE_TOT_CPLR,Latvia,UPPSEC,Rural,Total or no breakdown,Both sexes,87
2020,SE_TOT_CPLR,Latvia,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2020,SE_TOT_CPLR,Latvia,PRIMAR,Urban,Total or no breakdown,Male,100
2020,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2020,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Male,100
2020,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Female,100
2020,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Male,100
2020,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Both sexes,100
2020,SE_TOT_CPLR,Latvia,PRIMAR,Rural,Total or no breakdown,Male,100
2020,SE_TOT_CPLR,Latvia,PRIMAR,All areas,Total or no breakdown,Female,100
2020,SE_TOT_CPLR,Latvia,PRIMAR,Rural,Total or no breakdown,Female,100
2020,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Male,96
2020,SE_TOT_CPLR,Latvia,UPPSEC,Rural,Total or no breakdown,Male,93
2020,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Male,98
2020,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Both sexes,93
2020,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Female,90
2020,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Female,87
2020,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Female,98
2020,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Male,99
2020,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Both sexes,98
2020,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Female,97
2021,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Female,96
2021,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Female,98
2021,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Both sexes,93
2021,SE_TOT_CPLR,Latvia,UPPSEC,Urban,Total or no breakdown,Male,89
2021,SE_TOT_CPLR,Latvia,PRIMAR,Urban,Total or no breakdown,Male,100
2021,SE_TOT_CPLR,Latvia,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2021,SE_TOT_CPLR,Latvia,UPPSEC,Rural,Total or no breakdown,Both sexes,86
2021,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Male,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Female,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Male,99
2021,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2021,SE_TOT_CPLR,Latvia,PRIMAR,All areas,Total or no breakdown,Male,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Female,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2021,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Both sexes,91
2021,SE_TOT_CPLR,Latvia,PRIMAR,Rural,Total or no breakdown,Both sexes,99
2021,SE_TOT_CPLR,Latvia,PRIMAR,Urban,Total or no breakdown,Female,100
2021,SE_TOT_CPLR,Latvia,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2021,SE_TOT_CPLR,Latvia,UPPSEC,All areas,Total or no breakdown,Male,86
2021,SE_TOT_CPLR,Latvia,PRIMAR,Rural,Total or no breakdown,Female,100
2021,SE_TOT_CPLR,Latvia,PRIMAR,Rural,Total or no breakdown,Male,99
2021,SE_TOT_CPLR,Latvia,PRIMAR,All areas,Total or no breakdown,Female,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,Rural,Total or no breakdown,Both sexes,100
2021,SE_TOT_CPLR,Latvia,LOWSEC,Urban,Total or no breakdown,Male,98
2021,SE_TOT_CPLR,Latvia,LOWSEC,All areas,Total or no breakdown,Female,100
2000,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2000,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,78
2000,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2000,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2000,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2000,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,99
2000,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,82
2000,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2000,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,90
2001,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,82
2001,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,99
2001,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2001,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2001,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2001,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2001,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2001,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2001,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,77
2002,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,83
2002,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2002,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2002,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2002,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,78
2002,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2002,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2002,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2002,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,100
2003,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2003,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2003,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2003,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,84
2003,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,100
2003,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2003,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2003,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2003,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,79
2004,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2004,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,80
2004,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2004,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2004,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2004,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,100
2004,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,85
2004,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2004,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,92
2005,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,87
2005,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,100
2005,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2005,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2005,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2005,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,82
2005,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,100
2005,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,92
2005,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,99
2006,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,98
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,98
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,95
2006,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,97
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,97
2006,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,88
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,97
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,89
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,81
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,84
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,93
2006,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,99
2006,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,92
2006,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,87
2006,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,99
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,100
2006,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2006,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,84
2006,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2006,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,100
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,100
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,100
2007,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,96
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,99
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,86
2007,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,90
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,98
2007,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,98
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,97
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,85
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,94
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,97
2007,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,87
2007,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,98
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2007,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2007,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2007,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2007,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,99
2007,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2007,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,99
2007,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,89
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,99
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,98
2008,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,87
2008,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,99
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2008,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,92
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,90
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,96
2008,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,98
2008,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,99
2008,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,98
2008,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,99
2008,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,90
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,86
2008,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,94
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,93
2008,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,82
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,88
2009,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,92
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,100
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2009,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,94
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2009,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2009,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,85
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,100
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,100
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,99
2009,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,81
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,91
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,97
2009,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2009,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,84
2009,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,88
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,99
2009,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,99
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,98
2009,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2009,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2009,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2010,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,98
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,98
2010,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,88
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,82
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,97
2010,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2010,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,86
2010,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,99
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2010,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2010,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,98
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,99
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,100
2010,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2010,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,86
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,99
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,95
2010,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,79
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,79
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,92
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,97
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,85
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,99
2011,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,99
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,99
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2011,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2011,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2011,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,91
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,100
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2011,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,95
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2011,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,82
2011,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,88
2011,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2011,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,85
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Male,100
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Female,100
2012,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Male,100
2012,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Both sexes,99
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Female,99
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Male,99
2012,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Male,99
2012,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Female,94
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Female,89
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Female,97
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Male,91
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Male,85
2012,SE_TOT_CPLR,Lithuania,LOWSEC,All areas,Total or no breakdown,Female,99
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Male,99
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,100
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2012,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Male,88
2012,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Female,100
2012,SE_TOT_CPLR,Lithuania,LOWSEC,Rural,Total or no breakdown,Both sexes,99
2012,SE_TOT_CPLR,Lithuania,UPPSEC,All areas,Total or no breakdown,Both sexes,91
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,87
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2012,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,95
2012,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Female,100
2012,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Male,100
2013,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Female,100
2013,SE_TOT_CPLR,Lithuania,LOWSEC,Urban,Total or no breakdown,Both sexes,99
2013,SE_TOT_CPLR,Lithuania,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2013,SE_TOT_CPLR,Lithuania,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2013,SE_TOT_CPLR,Lithuania,UPPSEC,Urban,Total or no breakdown,Both sexes,93
2013,SE_TOT_CPLR,Lithuania,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2013,SE_TOT_CPLR,Lithuania,UPPSEC,Rural,Total or no breakdown,Both sexes,91
