Year,SeriesCode,Country,Age,Location,Sex,Value
2019,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,23
2019,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,22
2019,SD_MDP_MUHC,Ireland,ALLAGE,Rural,Both sexes,21
2019,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,20
2019,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,21
2020,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,20
2020,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,21
2020,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,24
2020,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,22
2021,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Female,19
2021,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Male,21
2021,SD_MDP_MUHC,Ireland,ALLAGE,All areas,Both sexes,20
2021,SD_MDP_MUHC,Ireland,<16Y,All areas,Both sexes,22
2010,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,27
2010,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,25
2010,SD_MDP_MUHC,Italy,ALLAGE,All areas,Both sexes,25
2010,SD_MDP_MUHC,Italy,ALLAGE,All areas,Male,23
2010,SD_MDP_MUHC,Italy,<18Y,All areas,Both sexes,30
2010,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,27
2011,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,28
2011,SD_MDP_MUHC,Italy,ALLAGE,All areas,Both sexes,28
2011,SD_MDP_MUHC,Italy,<16Y,All areas,Both sexes,31
2011,SD_MDP_MUHC,Italy,ALLAGE,All areas,Male,26
2011,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,30
2011,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,31
2012,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,35
2012,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,32
2012,SD_MDP_MUHC,Italy,ALLAGE,All areas,Both sexes,30
2012,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,29
2012,SD_MDP_MUHC,Italy,<16Y,All areas,Both sexes,34
2012,SD_MDP_MUHC,Italy,ALLAGE,All areas,Male,28
2013,SD_MDP_MUHC,Italy,ALLAGE,All areas,Both sexes,29
2013,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,35
2013,SD_MDP_MUHC,Italy,ALLAGE,All areas,Male,27
2013,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,27
2013,SD_MDP_MUHC,Italy,<16Y,All areas,Both sexes,32
2013,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,30
2014,SD_MDP_MUHC,Italy,ALLAGE,All areas,Both sexes,28
2014,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,30
2014,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,27
2014,SD_MDP_MUHC,Italy,<16Y,All areas,Both sexes,32
2014,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,34
2014,SD_MDP_MUHC,Italy,ALLAGE,All areas,Male,27
2015,SD_MDP_MUHC,Italy,<16Y,All areas,Both sexes,33
2015,SD_MDP_MUHC,Italy,ALLAGE,Urban,Both sexes,29
2015,SD_MDP_MUHC,Italy,ALLAGE,All areas,Female,30
2015,SD_MDP_MUHC,Italy,ALLAGE,Rural,Both sexes,27
2016,SD_MDP_MUHC,Spain,ALLAGE,Rural,Both sexes,34
2016,SD_MDP_MUHC,Spain,ALLAGE,All areas,Male,28
2020,SD_MDP_MUHC,North Macedonia,ALLAGE,All areas,Both sexes,40
2020,SD_MDP_MUHC,North Macedonia,<16Y,All areas,Both sexes,46
2020,SD_MDP_MUHC,North Macedonia,ALLAGE,All areas,Female,40
2014,SD_MDP_MUHC,Costa Rica,ALLAGE,All areas,Female,25
2015,SD_MDP_MUHC,Costa Rica,ALLAGE,All areas,Both sexes,26
2015,SD_MDP_MUHC,Costa Rica,ALLAGE,All areas,Both sexes,26
