Year,SeriesCode,Country,Age,Education level,Location,Quantile,Sex,Value
2011,FB_BNK_ACCSS,China,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,56.73238
2011,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,63.81731
2011,FB_BNK_ACCSS,China,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,81.83663
2011,FB_BNK_ACCSS,China,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,65.29096
2014,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Female,76.36023
2014,FB_BNK_ACCSS,China,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,74.20721
2014,FB_BNK_ACCSS,China,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,89.76749
2014,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,83.1124
2014,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,78.92678
2014,FB_BNK_ACCSS,China,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,72.82224
2014,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,72.64565
2014,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Male,81.41876
2014,FB_BNK_ACCSS,China,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,79.76163
2021,FB_BNK_ACCSS,Japan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,99.07684
2021,FB_BNK_ACCSS,Japan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,98.48942
2021,FB_BNK_ACCSS,Japan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,98.46761
2021,FB_BNK_ACCSS,Japan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,98.11562
2021,FB_BNK_ACCSS,Japan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,99.45901
2021,FB_BNK_ACCSS,Japan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,94.09507
2011,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,42.10509
2017,FB_BNK_ACCSS,Serbia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,33.34475
2017,FB_BNK_ACCSS,Serbia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,76.92512
2017,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,80.62364
2017,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,71.44105
2021,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,84.28136
2021,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,88.99213
2021,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,92.83773
2017,FB_BNK_ACCSS,China,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,78.4881
2017,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Male,83.36179
2017,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,68.88458
2017,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,87.57815
2017,FB_BNK_ACCSS,China,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,71.38589
2017,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,79.53134
2017,FB_BNK_ACCSS,China,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,93.86349
2011,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,19.75066
2011,FB_BNK_ACCSS,Kazakhstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,47.37583
2011,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,40.22807
2011,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,47.73888
2011,FB_BNK_ACCSS,Kazakhstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,26.74536
2011,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,43.73284
2011,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,46.06663
2017,FB_BNK_ACCSS,China,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,86.57509
2017,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Female,75.65577
2021,FB_BNK_ACCSS,China,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,88.46843
2021,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,92.46062
2021,FB_BNK_ACCSS,China,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,96.62415
2021,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,88.70902
2021,FB_BNK_ACCSS,China,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,83.02135
2021,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Female,87.3449
2021,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,83.08147
2021,FB_BNK_ACCSS,China,15+,Total or no breakdown,All areas,Total or no breakdown,Male,89.92279
2021,FB_BNK_ACCSS,China,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,88.75209
2011,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,30.4278
2011,FB_BNK_ACCSS,Colombia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,36.37929
2011,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,35.93575
2011,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,13.83921
2011,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,15.74796
2011,FB_BNK_ACCSS,Colombia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,12.77209
2011,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,25.35456
2011,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,41.48349
2011,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,35.16449
2014,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,46.13237
2014,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,48.73325
2014,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,33.95366
2014,FB_BNK_ACCSS,Colombia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,28.43285
2014,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,19.62221
2014,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,24.39454
2014,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,44.42184
2014,FB_BNK_ACCSS,Colombia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,42.42904
2021,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,89.41573
2021,FB_BNK_ACCSS,Serbia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,93.57786
2021,FB_BNK_ACCSS,Serbia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,92.14755
2021,FB_BNK_ACCSS,Serbia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,69.39645
2021,FB_BNK_ACCSS,Serbia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,89.82834
2021,FB_BNK_ACCSS,Serbia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,80.42492
2011,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,78.91837
2014,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,38.99902
2017,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,49.44697
2017,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,35.01957
2017,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,32.77921
2017,FB_BNK_ACCSS,Colombia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,34.26627
2017,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,42.47443
2017,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,52.8904
2017,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,53.33713
2017,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,45.75923
2017,FB_BNK_ACCSS,Colombia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,49.4206
2021,FB_BNK_ACCSS,Colombia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,48.07763
2021,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,56.2043
2021,FB_BNK_ACCSS,Colombia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,50.00121
2021,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,47.67216
2011,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,33.62757
2014,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,58.29386
2014,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,55.58548
2014,FB_BNK_ACCSS,Kazakhstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,31.60731
2014,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,60.01888
2014,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,44.72789
2014,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,52.00246
2011,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,80.33153
2011,FB_BNK_ACCSS,Slovakia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,83.4788
2011,FB_BNK_ACCSS,Slovakia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,59.48045
2011,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,84.09981
2011,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,49.24459
2011,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,87.73613
2011,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,79.58302
2014,FB_BNK_ACCSS,Kazakhstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,61.3847
2014,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,28.01054
2014,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,53.90742
2017,FB_BNK_ACCSS,Kazakhstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,66.05122
2017,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,56.89526
2017,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,48.80589
2017,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,65.26225
2011,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,72.7878
2014,FB_BNK_ACCSS,Slovakia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,84.92396
2014,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,74.28571
2014,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,79.97284
2014,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,69.86657
2014,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,77.24139
2014,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,89.1868
2014,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,24.04458
2014,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,82.13952
2014,FB_BNK_ACCSS,Slovakia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,37.63776
2017,FB_BNK_ACCSS,Slovakia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,54.58187
2017,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,83.13399
2017,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,88.29214
2017,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,49.18106
2017,FB_BNK_ACCSS,Kazakhstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,36.85295
2017,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,60.28655
2017,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,64.47054
2017,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,58.69753
2017,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,29.64362
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,82.08334
2021,FB_BNK_ACCSS,Kazakhstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,73.54769
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,Rural,Total or no breakdown,Both sexes,77.84308
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,Urban,Total or no breakdown,Both sexes,82.9314
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,80.46317
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,78.2887
2021,FB_BNK_ACCSS,Kazakhstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,82.70483
2021,FB_BNK_ACCSS,Kazakhstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,61.87584
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,81.10846
2021,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,63.51243
2021,FB_BNK_ACCSS,Colombia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,62.58231
2021,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,59.71591
2021,FB_BNK_ACCSS,Colombia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,63.48538
2021,FB_BNK_ACCSS,Colombia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,67.74282
2011,FB_BNK_ACCSS,Costa Rica,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,50.35873
2011,FB_BNK_ACCSS,Costa Rica,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,35.82263
2017,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,91.59402
2017,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,84.18159
2017,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,77.93739
2017,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,85.32002
2017,FB_BNK_ACCSS,Slovakia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,89.58826
2021,FB_BNK_ACCSS,Slovakia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,95.55876
2021,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,97.35555
2021,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,90.83048
2021,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,95.6197
2021,FB_BNK_ACCSS,Slovakia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,96.98137
2021,FB_BNK_ACCSS,Slovakia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,70.75275
2021,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,98.80562
2021,FB_BNK_ACCSS,Slovakia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.05409
2021,FB_BNK_ACCSS,Slovakia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,94.01006
2011,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,28.24126
2011,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,21.36949
2011,FB_BNK_ACCSS,Viet Nam,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,20.93563
2011,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,11.04858
2011,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Male,24.00456
2011,FB_BNK_ACCSS,Viet Nam,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,22.64779
2011,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Female,18.90926
2011,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,31.34236
2011,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,4.50582
2014,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,18.7117
2014,FB_BNK_ACCSS,Viet Nam,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,29.02117
2014,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,30.95094
2014,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,39.05601
2014,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Female,32.03122
2011,FB_BNK_ACCSS,Costa Rica,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,35.47662
2011,FB_BNK_ACCSS,Costa Rica,15+,Total or no breakdown,All areas,Total or no breakdown,Male,60.20289
2011,FB_BNK_ACCSS,Costa Rica,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,59.48167
2011,FB_BNK_ACCSS,Costa Rica,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,52.24778
2011,FB_BNK_ACCSS,Costa Rica,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,45.0164
2011,FB_BNK_ACCSS,Costa Rica,15+,Total or no breakdown,All areas,Total or no breakdown,Female,40.66185
2011,FB_BNK_ACCSS,Costa Rica,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,60.20205
2014,FB_BNK_ACCSS,Viet Nam,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,37.43719
2014,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Male,29.81834
2014,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,15.3406
2014,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,39.81301
2017,FB_BNK_ACCSS,Viet Nam,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,29.87944
2017,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,20.27752
2017,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Male,31.2051
2017,FB_BNK_ACCSS,Viet Nam,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,34.21721
2017,FB_BNK_ACCSS,Viet Nam,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,13.04745
2017,FB_BNK_ACCSS,Viet Nam,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,41.23985
2017,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,37.80777
2017,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,30.79579
2017,FB_BNK_ACCSS,Viet Nam,15+,Total or no breakdown,All areas,Total or no breakdown,Female,30.4197
2011,FB_BNK_ACCSS,Slovenia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,97.72997
2011,FB_BNK_ACCSS,Slovenia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,94.51249
2011,FB_BNK_ACCSS,Slovenia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,98.71436
2011,FB_BNK_ACCSS,Slovenia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,96.0618
2011,FB_BNK_ACCSS,Slovenia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,97.14371
2011,FB_BNK_ACCSS,Slovenia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,94.78719
2011,FB_BNK_ACCSS,Slovenia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.87379
2011,FB_BNK_ACCSS,Slovenia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,98.1096
2021,FB_BNK_ACCSS,Kazakhstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,84.20191
2021,FB_BNK_ACCSS,Kazakhstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,83.62919
2011,FB_BNK_ACCSS,Republic of Korea,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,84.08777
2011,FB_BNK_ACCSS,Republic of Korea,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,93.04687
2011,FB_BNK_ACCSS,Republic of Korea,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,93.29045
2011,FB_BNK_ACCSS,Republic of Korea,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,90.34721
2011,FB_BNK_ACCSS,Republic of Korea,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,94.84624
