Year,SeriesCode,Country,Migratory status,Sex,Value
2019,SL_EMP_INJUR,Malta,MIGPER,Female,531.0
2019,SL_EMP_INJUR,Malta,NONMIG,Both sexes,1349.0
2020,SL_EMP_INJUR,Malta,MIGPER,Male,1168.0
2020,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1235.0
2020,SL_EMP_INJUR,Malta,NONMIG,Male,1257.0
2020,SL_EMP_INJUR,Malta,MIGPER,Female,234.0
2020,SL_EMP_INJUR,Malta,NONMIG,Both sexes,939.0
2020,SL_EMP_INJUR,Malta,NONMIG,Female,456.0
2020,SL_EMP_INJUR,Malta,Total or no breakdown,Female,393.0
2020,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,891.0
2020,SL_EMP_INJUR,Malta,MIGPER,Both sexes,756.0
2021,SL_EMP_INJUR,Malta,MIGPER,Female,325.0
2021,SL_EMP_INJUR,Malta,Total or no breakdown,Both sexes,863.0
2021,SL_EMP_INJUR,Malta,Total or no breakdown,Female,444.0
2014,SL_EMP_INJUR,Türkiye,MIGPER,Female,80.36
2014,SL_EMP_INJUR,Türkiye,MIGPER,Male,146.68
2014,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,636.68
2014,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1275.92
2014,SL_EMP_INJUR,Türkiye,NONMIG,Female,642.69
2014,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,109.39
2021,SL_EMP_INJUR,Malta,MIGPER,Both sexes,716.0
2021,SL_EMP_INJUR,Malta,NONMIG,Female,492.0
2021,SL_EMP_INJUR,Malta,MIGPER,Male,1020.0
2021,SL_EMP_INJUR,Malta,Total or no breakdown,Male,1155.0
2021,SL_EMP_INJUR,Malta,NONMIG,Both sexes,917.0
2021,SL_EMP_INJUR,Malta,NONMIG,Male,1203.0
2000,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3624.0
2000,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,4268.0
2001,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3956.0
2001,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3384.0
2002,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3202.0
2002,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,4130.0
2002,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2009.0
2003,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2968.0
2003,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3836.0
2003,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,1852.0
2014,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1281.6
2015,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1323.71
2015,SL_EMP_INJUR,Türkiye,MIGPER,Male,300.47
2015,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,714.22
2015,SL_EMP_INJUR,Türkiye,NONMIG,Female,721.36
2015,SL_EMP_INJUR,Türkiye,MIGPER,Female,46.74
2004,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2922.0
2004,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2121.0
2004,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3421.0
2005,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2931.0
2005,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3414.0
2005,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2156.0
2006,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,1899.0
2006,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3613.0
2015,SL_EMP_INJUR,Türkiye,NONMIG,Male,1548.02
2015,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1329.66
2015,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,160.31
2015,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,1544.15
2016,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,1755.53
2016,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,350.71
2016,SL_EMP_INJUR,Türkiye,MIGPER,Female,141.35
2016,SL_EMP_INJUR,Türkiye,NONMIG,Male,1760.21
2016,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,906.31
2016,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1536.6
2016,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1530.31
2016,SL_EMP_INJUR,Türkiye,MIGPER,Male,536.76
2016,SL_EMP_INJUR,Türkiye,NONMIG,Female,913.57
2017,SL_EMP_INJUR,Türkiye,MIGPER,Female,276.34
2017,SL_EMP_INJUR,Türkiye,NONMIG,Female,1075.29
2017,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,2097.34
2017,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1819.07
2017,SL_EMP_INJUR,Türkiye,NONMIG,Male,2104.06
2017,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,730.23
2017,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1812.0
2017,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,1068.89
2017,SL_EMP_INJUR,Türkiye,MIGPER,Male,966.4
2018,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,1330.52
2018,SL_EMP_INJUR,Türkiye,NONMIG,Female,1336.55
2018,SL_EMP_INJUR,Türkiye,MIGPER,Male,1683.0
2018,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,2210.22
2018,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,2203.13
2018,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,1352.83
2018,SL_EMP_INJUR,Türkiye,NONMIG,Male,2574.2
2018,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,2567.24
2018,SL_EMP_INJUR,Türkiye,MIGPER,Female,689.94
2019,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,1470.83
2019,SL_EMP_INJUR,Türkiye,NONMIG,Male,2482.5
2019,SL_EMP_INJUR,Türkiye,NONMIG,Female,1473.87
2019,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,2467.32
2019,SL_EMP_INJUR,Türkiye,MIGPER,Female,1177.0
2019,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,2181.81
2019,SL_EMP_INJUR,Türkiye,MIGPER,Male,1098.14
2019,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,1120.53
2019,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,2170.4
2020,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,1846.8
2020,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,2145.5
2006,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2856.0
2007,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3120.0
2007,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,1484.0
2007,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,4094.0
2008,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3641.0
2008,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3554.0
2008,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,1952.0
2009,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3545.0
2009,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,4350.0
2009,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2353.0
2010,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3652.0
2010,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,3131.0
2010,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3532.0
2011,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3723.85
2011,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,3232.23
2011,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3582.36
2012,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,3284.63
2012,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3684.3
2012,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3559.2
2020,SL_EMP_INJUR,Türkiye,MIGPER,Male,965.6
2020,SL_EMP_INJUR,Türkiye,MIGPER,Female,219.1
2020,SL_EMP_INJUR,Türkiye,NONMIG,Male,2158.3
2020,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,737.8
2020,SL_EMP_INJUR,Türkiye,NONMIG,Female,1141.6
2020,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,1859.0
2013,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,3137.81
2013,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3342.95
2013,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3459.89
2014,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3141.18
2014,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3253.65
2014,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2943.23
2020,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,1131.2
2021,SL_EMP_INJUR,Türkiye,Total or no breakdown,Both sexes,2296.2
2021,SL_EMP_INJUR,Türkiye,MIGPER,Female,463.2
2021,SL_EMP_INJUR,Türkiye,MIGPER,Both sexes,1003.5
2021,SL_EMP_INJUR,Türkiye,NONMIG,Both sexes,2312.7
2021,SL_EMP_INJUR,Türkiye,NONMIG,Female,1404.4
2021,SL_EMP_INJUR,Türkiye,NONMIG,Male,2707.9
2015,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3134.24
2015,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3233.64
2015,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2961.09
2016,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2784.41
2016,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2907.57
2016,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,2979.45
2021,SL_EMP_INJUR,Türkiye,Total or no breakdown,Male,2688.1
2021,SL_EMP_INJUR,Türkiye,MIGPER,Male,1204.7
2021,SL_EMP_INJUR,Türkiye,Total or no breakdown,Female,1393.8
2000,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,253.0
2001,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,258.0
2001,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,85.0
2001,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,428.0
2002,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,216.0
2017,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,3052.19
2017,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,3003.42
2017,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2920.97
2021,SL_EMP_INJUR,Mexico,Total or no breakdown,Male,2408.0
2021,SL_EMP_INJUR,Mexico,Total or no breakdown,Female,2721.0
2021,SL_EMP_INJUR,Mexico,Total or no breakdown,Both sexes,2529.0
2000,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,77.0
2002,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,74.0
2002,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,362.0
2003,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,341.0
2003,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,205.0
2003,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,75.0
2004,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,69.0
2004,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,306.0
2004,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,186.0
2001,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,77.9
2002,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,73.0
2003,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,81.0
2004,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,88.0
2005,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,82.0
2006,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,82.0
2005,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,172.0
2005,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,69.0
2005,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,279.0
2006,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,258.0
2006,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,160.0
2006,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,66.0
2007,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,60.0
2007,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,257.0
2007,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,71.0
2008,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,66.1
2009,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,102.1
2010,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,89.5
2013,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,96.4
2014,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,85.0
2015,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,70.3
2015,SL_EMP_INJUR,Moldova,Total or no breakdown,Female,29.4
2015,SL_EMP_INJUR,Moldova,Total or no breakdown,Male,121.6
2007,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,155.0
2008,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,223.0
2008,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,55.0
2008,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,135.0
2009,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,112.63
2009,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,43.6
2009,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,190.14
2016,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,57.55
2017,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,67.95
2018,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,75.85
2019,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,73.1
2019,SL_EMP_INJUR,Moldova,Total or no breakdown,Male,105.6
2010,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,185.54
2010,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,112.19
2010,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,46.84
2011,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,100.53
2011,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,168.59
2011,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,38.74
2019,SL_EMP_INJUR,Moldova,Total or no breakdown,Female,43.4
2020,SL_EMP_INJUR,Moldova,Total or no breakdown,Male,92.1
2020,SL_EMP_INJUR,Moldova,Total or no breakdown,Both sexes,64.5
2020,SL_EMP_INJUR,Moldova,Total or no breakdown,Female,39.5
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,2599.44
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,2504.33
2012,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,150.94
2012,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,91.76
2012,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,38.86
2013,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,85.42
2013,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,141.13
2013,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,34.86
2014,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,82.1
2014,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,23.8
2014,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,51.2
2015,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,79.9
2015,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,26.2
2015,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,51.1
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,2231.21
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,2148.52
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,1706.88
2009,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,1773.63
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,2399.3
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,1627.09
2016,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,80.0
2016,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,27.5
2016,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,51.8
2017,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,27.8
2017,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,53.5
2017,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,83.6
2018,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,25.6
2018,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,49.1
2018,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,76.8
2019,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,81.9
2019,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,53.5
2019,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,29.1
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,2495.44
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,2113.34
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,2030.46
2010,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,1561.94
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,2020.12
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,2724.8
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,2391.99
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,2036.97
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,2692.1
2011,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,2382.92
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,3025.01
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,1574.67
2020,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,81.6
2020,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,85.1
2020,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,88.1
2021,SL_EMP_INJUR,Ukraine,Total or no breakdown,Both sexes,166.0
2021,SL_EMP_INJUR,Ukraine,Total or no breakdown,Male,106.5
2021,SL_EMP_INJUR,Ukraine,Total or no breakdown,Female,217.7
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,2316.66
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,2317.17
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,2987.88
2012,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,1533.32
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,2197.24
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,1513.04
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,945.6
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,645.2
2000,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,333.9
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,319.5
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,623.3
2001,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,922.1
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,614.47
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,901.9
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,1533.62
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,2805.19
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,2158.81
2013,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,2750.84
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,1494.51
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,993.12
2002,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,320.18
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,630.0
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,347.0
2003,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,906.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,585.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,327.0
2004,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,841.0
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,323.6
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,1268.48
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,1246.77
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,973.15
2014,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,1517.22
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Female,786.15
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,1269.27
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,798.0
2005,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,562.0
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,301.38
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,723.48
2006,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,514.57
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,0.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,0.0
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,769.95
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,1032.32
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Male,1300.59
2015,SL_EMP_INJUR,Netherlands (Kingdom of the),NONMIG,Both sexes,1056.75
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Female,4500.0
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,5200.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,912.84
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,1120.96
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.0
2009,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,677.16
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,1094.94
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,1196.82
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,747.03
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,906.02
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,987.32
2010,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,687.89
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,656.92
2016,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Male,5700.0
2017,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,1284.13
2018,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,1217.93
2019,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,1216.39
2020,SL_EMP_INJUR,Netherlands (Kingdom of the),Total or no breakdown,Both sexes,997.1
2015,SL_EMP_INJUR,New Zealand,Total or no breakdown,Both sexes,1200.0
2000,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1399.8
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,864.71
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,0.0
2011,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,1044.88
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,916.31
2001,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1259.6
2002,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1179.0
2003,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1047.0
2004,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,993.0
2005,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,899.0
2006,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,780.0
2007,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,781.0
2008,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,661.5
2009,SL_EMP_INJUR,Norway,NONMIG,Male,2307.3
2009,SL_EMP_INJUR,Norway,NONMIG,Female,1753.67
2009,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,2067.64
2009,SL_EMP_INJUR,Norway,Total or no breakdown,Female,1737.78
2009,SL_EMP_INJUR,Norway,NONMIG,Both sexes,2043.94
2009,SL_EMP_INJUR,Norway,Total or no breakdown,Male,2364.07
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,776.27
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,0.0
2012,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,614.55
