Year,SeriesCode,Country,Age,Sex,Type of occupation,Value
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-8,11.72
2018,SL_EMP_EARN,Cyprus,,Male,Total or no breakdown,12.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-7,7.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-8,7.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-5,6.0
2018,SL_EMP_EARN,Cyprus,,Male,isco08-1,33.0
2018,SL_EMP_EARN,Cyprus,,Male,isco08-5,7.0
2006,SL_EMP_EARN,Luxembourg,,Both sexes,isco88-8,14.9
2006,SL_EMP_EARN,Luxembourg,,Both sexes,isco88-1,43.04
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-5,12.21
2006,SL_EMP_EARN,Luxembourg,,Both sexes,isco88-2,28.67
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-7,11.52
2018,SL_EMP_EARN,Cyprus,,Male,isco08-2,17.0
2018,SL_EMP_EARN,Cyprus,,Male,isco08-7,9.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-3,12.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-2,17.0
2018,SL_EMP_EARN,Cyprus,,Female,isco08-1,29.0
2018,SL_EMP_EARN,Cyprus,,Male,isco08-4,8.0
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-9,10.99
2006,SL_EMP_EARN,Luxembourg,,Male,Total or no breakdown,19.95
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-1,35.47
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-3,24.0
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-4,16.46
2006,SL_EMP_EARN,Luxembourg,,Female,isco88-2,28.02
2006,SL_EMP_EARN,Luxembourg,,Male,isco88-4,18.11
2006,SL_EMP_EARN,Luxembourg,,Male,isco88-5,13.39
2006,SL_EMP_EARN,Luxembourg,,Male,isco88-7,14.35
2006,SL_EMP_EARN,Luxembourg,,Male,isco88-8,15.17
2012,SL_EMP_EARN,Czechia,,Male,isco08-9,96.54
2012,SL_EMP_EARN,Czechia,,Female,isco08-4,121.74
2012,SL_EMP_EARN,Czechia,,Female,isco08-5,88.79
2012,SL_EMP_EARN,Czechia,,Female,isco08-3,147.63
2012,SL_EMP_EARN,Czechia,,Male,isco08-8,126.5
2012,SL_EMP_EARN,Czechia,,Female,isco08-1,260.94
2012,SL_EMP_EARN,Czechia,,Female,isco08-0,133.17
2012,SL_EMP_EARN,Czechia,,Male,isco08-2,247.67
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-2,31.66
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-1,52.07
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-9,14.1
2010,SL_EMP_EARN,Luxembourg,,Female,Total or no breakdown,20.67
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-9,13.14
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-6,14.8
2012,SL_EMP_EARN,Czechia,,Male,isco08-7,127.46
2012,SL_EMP_EARN,Czechia,,Male,isco08-5,103.52
2012,SL_EMP_EARN,Czechia,,Male,Total or no breakdown,165.37
2012,SL_EMP_EARN,Czechia,,Female,isco08-9,76.42
2012,SL_EMP_EARN,Czechia,,Male,isco08-1,373.51
2012,SL_EMP_EARN,Czechia,,Male,isco08-0,134.76
2012,SL_EMP_EARN,Czechia,,Both sexes,Total or no breakdown,149.82
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-1,339.51
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-7,16.0
2010,SL_EMP_EARN,Luxembourg,,Both sexes,Total or no breakdown,21.95
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-1,49.83
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-4,20.99
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-3,26.31
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-2,30.98
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-0,134.58
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-3,165.1
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-2,210.95
2012,SL_EMP_EARN,Czechia,,Female,Total or no breakdown,130.23
2012,SL_EMP_EARN,Czechia,,Female,isco08-2,178.02
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-6,100.42
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-5,94.19
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-4,128.25
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-5,14.35
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-1,39.08
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-9,12.26
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-8,13.01
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-8,16.25
2010,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-5,14.64
2012,SL_EMP_EARN,Czechia,,Female,isco08-7,97.92
2012,SL_EMP_EARN,Czechia,,Female,isco08-6,94.38
2012,SL_EMP_EARN,Czechia,,Female,isco08-8,106.03
2012,SL_EMP_EARN,Czechia,,Male,isco08-6,105.44
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-9,84.7
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-8,121.11
2012,SL_EMP_EARN,Czechia,,Both sexes,isco08-7,123.48
2012,SL_EMP_EARN,Czechia,,Male,isco08-4,147.88
2010,SL_EMP_EARN,Luxembourg,,Male,Total or no breakdown,22.64
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-3,26.17
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-8,16.46
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-7,16.07
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-5,15.05
2010,SL_EMP_EARN,Luxembourg,,Male,isco08-4,22.27
2012,SL_EMP_EARN,Czechia,,Male,isco08-3,183.64
2013,SL_EMP_EARN,Czechia,,Female,isco08-9,77.72
2013,SL_EMP_EARN,Czechia,,Male,Total or no breakdown,166.89
2013,SL_EMP_EARN,Czechia,,Male,isco08-5,105.42
2013,SL_EMP_EARN,Czechia,,Male,isco08-7,131.49
2013,SL_EMP_EARN,Czechia,,Male,isco08-2,253.45
2013,SL_EMP_EARN,Czechia,,Male,isco08-3,187.52
2013,SL_EMP_EARN,Czechia,,Male,isco08-4,148.32
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-4,20.17
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-3,26.48
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-2,29.61
2010,SL_EMP_EARN,Luxembourg,,Female,isco08-7,13.87
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-4,19.74
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-7,13.57
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-1,49.51
2014,SL_EMP_EARN,Luxembourg,,Male,Total or no breakdown,23.44
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-2,31.9
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-2,31.97
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-1,46.84
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-3,24.59
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-5,96.17
2013,SL_EMP_EARN,Czechia,,Female,isco08-4,125.44
2013,SL_EMP_EARN,Czechia,,Female,isco08-5,90.85
2013,SL_EMP_EARN,Czechia,,Male,isco08-9,97.9
2013,SL_EMP_EARN,Czechia,,Male,isco08-8,127.38
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-2,216.15
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-0,134.98
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-7,126.97
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-6,12.47
2014,SL_EMP_EARN,Luxembourg,,Both sexes,Total or no breakdown,22.94
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-5,16.19
2014,SL_EMP_EARN,Luxembourg,,Female,Total or no breakdown,22.18
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-8,16.57
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-9,13.19
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-9,12.9
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-8,13.8
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-2,32.06
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-1,38.59
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-4,19.55
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-3,24.33
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-8,122.12
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-9,86.18
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-4,131.24
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-1,333.52
2013,SL_EMP_EARN,Czechia,,Both sexes,Total or no breakdown,151.57
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-3,168.21
2013,SL_EMP_EARN,Czechia,,Both sexes,isco08-6,106.11
2013,SL_EMP_EARN,Czechia,,Female,isco08-2,182.56
2014,SL_EMP_EARN,Luxembourg,,Female,isco08-5,15.1
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-4,20.0
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-6,14.66
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-8,16.83
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-7,16.68
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-3,24.81
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-6,14.05
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-5,15.5
2014,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-7,16.59
2014,SL_EMP_EARN,Luxembourg,,Male,isco08-9,13.53
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-7,16.0
2018,SL_EMP_EARN,Luxembourg,,Female,Total or no breakdown,25.0
2013,SL_EMP_EARN,Czechia,,Female,Total or no breakdown,132.36
2013,SL_EMP_EARN,Czechia,,Female,isco08-0,133.95
2013,SL_EMP_EARN,Czechia,,Female,isco08-1,265.27
2013,SL_EMP_EARN,Czechia,,Female,isco08-3,149.92
2013,SL_EMP_EARN,Czechia,,Male,isco08-6,111.07
2013,SL_EMP_EARN,Czechia,,Female,isco08-6,100.03
2013,SL_EMP_EARN,Czechia,,Female,isco08-7,98.72
2013,SL_EMP_EARN,Czechia,,Female,isco08-8,107.42
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-8,17.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-5,17.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,Total or no breakdown,25.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-2,33.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-4,21.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-1,52.0
2018,SL_EMP_EARN,Luxembourg,,Male,Total or no breakdown,25.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-7,18.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-8,17.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-5,17.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-6,15.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-1,41.0
2013,SL_EMP_EARN,Czechia,,Male,isco08-0,135.1
2013,SL_EMP_EARN,Czechia,,Male,isco08-1,362.31
2014,SL_EMP_EARN,Czechia,,Female,isco08-4,127.83
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-5,99.53
2014,SL_EMP_EARN,Czechia,,Female,isco08-3,154.62
2014,SL_EMP_EARN,Czechia,,Female,isco08-1,272.85
2014,SL_EMP_EARN,Czechia,,Female,isco08-0,144.54
2014,SL_EMP_EARN,Czechia,,Female,isco08-2,187.26
2014,SL_EMP_EARN,Czechia,,Female,Total or no breakdown,135.59
2014,SL_EMP_EARN,Czechia,,Male,isco08-5,111.31
2014,SL_EMP_EARN,Czechia,,Male,Total or no breakdown,171.13
2014,SL_EMP_EARN,Czechia,,Female,isco08-9,79.84
2014,SL_EMP_EARN,Czechia,,Male,isco08-0,141.26
2014,SL_EMP_EARN,Czechia,,Female,isco08-7,101.6
2014,SL_EMP_EARN,Czechia,,Female,isco08-8,109.81
2014,SL_EMP_EARN,Czechia,,Female,isco08-6,103.38
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-2,33.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-2,33.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-9,14.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-8,15.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-9,14.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-7,18.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-6,16.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-5,17.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-9,15.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-6,16.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-4,21.0
2018,SL_EMP_EARN,Luxembourg,,Male,isco08-3,26.0
2014,SL_EMP_EARN,Czechia,,Both sexes,Total or no breakdown,155.45
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-1,343.37
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-6,110.01
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-4,133.97
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-3,173.26
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-9,88.47
2014,SL_EMP_EARN,Czechia,,Male,isco08-6,115.37
2014,SL_EMP_EARN,Czechia,,Male,isco08-1,373.55
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,19562.0
2010,SL_EMP_EARN,Republic of Korea,,Male,Total or no breakdown,17001.0
2010,SL_EMP_EARN,Republic of Korea,,Female,isco08-X,13388.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,12154.0
2010,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-9,7449.0
2010,SL_EMP_EARN,Republic of Korea,,Female,isco08-9,6667.0
2010,SL_EMP_EARN,Republic of Korea,,Female,isco08-5,8985.0
2010,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,12143.0
2010,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,7555.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,15844.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-X,21768.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-1,30844.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-7,13643.0
2010,SL_EMP_EARN,Republic of Korea,,Male,isco08-9,8003.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-1,34547.0
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-0,141.63
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-2,222.52
2014,SL_EMP_EARN,Czechia,,Male,isco08-8,130.09
2014,SL_EMP_EARN,Czechia,,Male,isco08-9,99.94
2014,SL_EMP_EARN,Czechia,,Female,isco08-5,92.62
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-7,130.23
2014,SL_EMP_EARN,Czechia,,Both sexes,isco08-8,124.64
2014,SL_EMP_EARN,Czechia,,Male,isco08-4,151.46
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-X,22851.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-5,10000.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-9,7175.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-6,13112.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-4,17909.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-5,13476.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,Total or no breakdown,15954.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-7,13661.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-1,25757.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-X,19579.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-8,12823.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,13515.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-9,9053.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-7,14449.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,16562.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-X,14245.0
2011,SL_EMP_EARN,Republic of Korea,,Male,Total or no breakdown,17962.0
2011,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,20974.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-6,11955.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-1,33815.0
2014,SL_EMP_EARN,Czechia,,Male,isco08-3,192.49
2014,SL_EMP_EARN,Czechia,,Male,isco08-7,134.87
2014,SL_EMP_EARN,Czechia,,Male,isco08-2,261.03
2015,SL_EMP_EARN,Czechia,,Male,isco08-7,139.82
2015,SL_EMP_EARN,Czechia,,Male,isco08-6,116.47
2015,SL_EMP_EARN,Czechia,,Male,isco08-2,265.75
2015,SL_EMP_EARN,Czechia,,Male,isco08-3,196.44
2015,SL_EMP_EARN,Czechia,,Male,isco08-4,156.07
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-1,50.0
2018,SL_EMP_EARN,Luxembourg,,Both sexes,isco08-3,27.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-4,21.0
2018,SL_EMP_EARN,Luxembourg,,Female,isco08-3,28.0
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-1,11.13
2002,SL_EMP_EARN,Malta,,Male,isco88-1,11.38
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,9514.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,13381.0
2011,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-9,8250.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-8,9513.0
2011,SL_EMP_EARN,Republic of Korea,,Female,isco08-7,7843.0
2011,SL_EMP_EARN,Republic of Korea,,Female,Total or no breakdown,11931.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-7,8604.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-5,10811.0
2012,SL_EMP_EARN,Republic of Korea,,Male,Total or no breakdown,19200.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-2,24206.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-8,13521.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-1,26973.0
2012,SL_EMP_EARN,Republic of Korea,,Female,Total or no breakdown,12923.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-7,14491.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-1,36266.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,Total or no breakdown,17074.0
2002,SL_EMP_EARN,Malta,,Male,isco88-2,8.95
2002,SL_EMP_EARN,Malta,,Male,isco88-X,5.73
2002,SL_EMP_EARN,Malta,,Male,isco88-9,4.98
2002,SL_EMP_EARN,Malta,,Male,isco88-8,5.71
2002,SL_EMP_EARN,Malta,,Male,Total or no breakdown,6.51
2002,SL_EMP_EARN,Malta,,Female,isco88-X,3.74
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-5,13747.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-2,20897.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-2,15401.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-9,8611.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-8,9886.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,14722.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-9,7740.0
2012,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,9474.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-6,12557.0
2012,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-4,19607.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-6,13030.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,22852.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,16762.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-1,37117.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-7,15360.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-9,9294.0
2012,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,14333.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-4,20922.0
2002,SL_EMP_EARN,Malta,,Female,isco88-7,4.41
2002,SL_EMP_EARN,Malta,,Male,isco88-7,5.56
2002,SL_EMP_EARN,Malta,,Male,isco88-5,5.12
2002,SL_EMP_EARN,Malta,,Male,isco88-4,6.06
2002,SL_EMP_EARN,Malta,,Male,isco88-3,7.64
2002,SL_EMP_EARN,Malta,,Female,isco88-4,5.78
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-2,22352.0
2013,SL_EMP_EARN,Republic of Korea,,Female,Total or no breakdown,13954.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-8,14453.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-2,16604.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,15250.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-9,10178.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-7,16788.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-1,41219.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-6,12868.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-6,12414.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,8825.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-9,8451.0
2002,SL_EMP_EARN,Malta,,Female,isco88-1,9.84
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-3,7.6
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-2,8.82
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-4,5.91
2002,SL_EMP_EARN,Malta,,Female,Total or no breakdown,5.74
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-8,5.47
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-8,10691.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,15670.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-2,26076.0
2013,SL_EMP_EARN,Republic of Korea,,Male,Total or no breakdown,20808.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,18255.0
2013,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,24677.0
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-X,5.72
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-9,4.85
2002,SL_EMP_EARN,Malta,,Female,isco88-8,5.19
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-7,5.54
2002,SL_EMP_EARN,Malta,,Both sexes,isco88-5,4.96
2002,SL_EMP_EARN,Malta,,Both sexes,Total or no breakdown,6.27
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-7,15838.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-5,14799.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,Total or no breakdown,18459.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-1,39863.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-5,11105.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-7,9432.0
2013,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-9,9402.0
2013,SL_EMP_EARN,Republic of Korea,,Female,isco08-1,28661.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-6,12621.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-1,44788.0
2014,SL_EMP_EARN,Republic of Korea,,Female,Total or no breakdown,14389.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-7,17258.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-9,9689.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-7,11631.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-8,13459.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-9,8696.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,25637.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,18287.0
2002,SL_EMP_EARN,Malta,,Female,isco88-2,8.27
2002,SL_EMP_EARN,Malta,,Female,isco88-5,4.63
2002,SL_EMP_EARN,Malta,,Female,isco88-3,7.48
2002,SL_EMP_EARN,Malta,,Female,isco88-9,4.43
2006,SL_EMP_EARN,Malta,,Both sexes,isco88-2,10.5
2006,SL_EMP_EARN,Malta,,Male,Total or no breakdown,7.55
2014,SL_EMP_EARN,Republic of Korea,,Male,Total or no breakdown,21737.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-2,27092.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-1,46039.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-8,14836.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-1,34563.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-2,16318.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,10694.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-5,10699.0
2014,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,16504.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-5,14342.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,Total or no breakdown,19108.0
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-2,22840.0
2006,SL_EMP_EARN,Malta,,Female,Total or no breakdown,7.15
2006,SL_EMP_EARN,Malta,,Male,isco88-8,6.19
2006,SL_EMP_EARN,Malta,,Male,isco88-2,10.72
2006,SL_EMP_EARN,Malta,,Male,isco88-1,13.26
2006,SL_EMP_EARN,Malta,,Both sexes,Total or no breakdown,7.4
2006,SL_EMP_EARN,Malta,,Both sexes,isco88-5,5.66
2014,SL_EMP_EARN,Republic of Korea,,Both sexes,isco08-4,21808.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-7,18113.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-6,13096.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-9,10531.0
2014,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,15171.0
2015,SL_EMP_EARN,Republic of Korea,,Male,isco08-8,15441.0
2015,SL_EMP_EARN,Republic of Korea,,Male,isco08-6,12281.0
2015,SL_EMP_EARN,Republic of Korea,,Female,isco08-4,15449.0
2015,SL_EMP_EARN,Republic of Korea,,Female,isco08-6,8514.0
2015,SL_EMP_EARN,Republic of Korea,,Male,isco08-5,16891.0
2015,SL_EMP_EARN,Republic of Korea,,Male,isco08-2,25966.0
2015,SL_EMP_EARN,Republic of Korea,,Male,isco08-4,24013.0
