Year,SeriesCode,GeoAreaName,Type of occupation,Value
2001,SH_MED_DEN,Tajikistan,PHAR,1.06
2001,SH_MED_DEN,Tajikistan,DENT,1.44
2002,SH_MED_DEN,Tajikistan,PHYS,20.05
2002,SH_MED_DEN,Tajikistan,NURSMID,37.92
2002,SH_MED_DEN,Tajikistan,DENT,1.46
2002,SH_MED_DEN,Tajikistan,PHAR,1.04
2003,SH_MED_DEN,Tajikistan,NURSMID,34.95
2016,SH_MED_DEN,Georgia,DENT,6.8
2016,SH_MED_DEN,Georgia,NURSMID,42.6
2016,SH_MED_DEN,Georgia,PHYS,63.86
2017,SH_MED_DEN,Georgia,PHYS,65.15
2017,SH_MED_DEN,Georgia,NURSMID,51.61
2017,SH_MED_DEN,Georgia,PHAR,1.32
2017,SH_MED_DEN,Georgia,DENT,6.55
2018,SH_MED_DEN,Georgia,DENT,8.09
2018,SH_MED_DEN,Georgia,PHAR,1.05
2003,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,193.55
2003,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,26.32
2003,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.06
2003,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.75
2004,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,195.88
2004,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.79
2004,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,26.62
2004,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.08
2018,SH_MED_DEN,Georgia,NURSMID,50.18
2018,SH_MED_DEN,Georgia,PHYS,75.55
2019,SH_MED_DEN,Georgia,PHYS,75.03
2019,SH_MED_DEN,Georgia,NURSMID,55.29
2019,SH_MED_DEN,Georgia,PHAR,1.0
2019,SH_MED_DEN,Georgia,DENT,8.17
2020,SH_MED_DEN,Georgia,DENT,6.54
2020,SH_MED_DEN,Georgia,NURSMID,60.13
2020,SH_MED_DEN,Georgia,PHYS,48.21
2005,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.12
2005,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,27.17
2005,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.82
2005,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,197.66
2006,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,197.79
2006,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.93
2006,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.32
2006,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,27.99
2003,SH_MED_DEN,Tajikistan,PHYS,19.02
2003,SH_MED_DEN,Tajikistan,PHAR,1.02
2003,SH_MED_DEN,Tajikistan,DENT,1.4
2004,SH_MED_DEN,Tajikistan,DENT,1.43
2004,SH_MED_DEN,Tajikistan,PHYS,19.11
2004,SH_MED_DEN,Tajikistan,NURSMID,34.55
2005,SH_MED_DEN,Tajikistan,DENT,1.43
2005,SH_MED_DEN,Tajikistan,NURSMID,33.94
2005,SH_MED_DEN,Tajikistan,PHYS,19.15
2007,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,27.92
2007,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.48
2007,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.95
2007,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,198.26
2008,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,28.68
2008,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,202.03
2008,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.93
2008,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.49
2021,SH_MED_DEN,Georgia,PHYS,54.05
2021,SH_MED_DEN,Georgia,NURSMID,58.75
2021,SH_MED_DEN,Georgia,PHAR,0.92
2021,SH_MED_DEN,Georgia,DENT,6.56
2000,SH_MED_DEN,Germany,PHAR,5.87
2000,SH_MED_DEN,Germany,NURSMID,88.53
2000,SH_MED_DEN,Germany,PHYS,32.72
2000,SH_MED_DEN,Germany,DENT,7.54
2001,SH_MED_DEN,Germany,PHAR,5.85
2006,SH_MED_DEN,Tajikistan,DENT,1.4
2006,SH_MED_DEN,Tajikistan,PHYS,18.8
2006,SH_MED_DEN,Tajikistan,NURSMID,34.4
2007,SH_MED_DEN,Tajikistan,NURSMID,34.61
2007,SH_MED_DEN,Tajikistan,PHYS,18.63
2007,SH_MED_DEN,Tajikistan,DENT,1.44
2008,SH_MED_DEN,Tajikistan,DENT,1.46
2008,SH_MED_DEN,Tajikistan,PHYS,18.99
2008,SH_MED_DEN,Tajikistan,NURSMID,35.01
2001,SH_MED_DEN,Germany,DENT,7.61
2001,SH_MED_DEN,Germany,NURSMID,89.56
2001,SH_MED_DEN,Germany,PHYS,33.27
2002,SH_MED_DEN,Germany,PHAR,5.94
2002,SH_MED_DEN,Germany,PHYS,33.64
2002,SH_MED_DEN,Germany,NURSMID,90.86
2002,SH_MED_DEN,Germany,DENT,7.64
2003,SH_MED_DEN,Germany,DENT,7.74
2003,SH_MED_DEN,Germany,NURSMID,92.94
2009,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,29.22
2009,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.63
2009,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,118.17
2009,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.97
2010,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,1.99
2010,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.72
2010,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,119.22
2010,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,29.63
2009,SH_MED_DEN,Tajikistan,NURSMID,35.47
2009,SH_MED_DEN,Tajikistan,DENT,1.51
2009,SH_MED_DEN,Tajikistan,PHYS,16.21
2010,SH_MED_DEN,Tajikistan,DENT,1.62
2010,SH_MED_DEN,Tajikistan,NURSMID,39.02
2010,SH_MED_DEN,Tajikistan,PHYS,16.77
2011,SH_MED_DEN,Tajikistan,PHYS,17.02
2011,SH_MED_DEN,Tajikistan,NURSMID,40.11
2011,SH_MED_DEN,Tajikistan,DENT,1.57
2011,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,31.31
2011,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,120.72
2011,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.93
2011,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.08
2012,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.05
2012,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.94
2012,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,122.82
2012,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,32.48
2013,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,123.87
2013,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.11
2013,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,33.01
2013,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.93
2014,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.14
2014,SH_MED_DEN,Netherlands (Kingdom of the),DENT,4.96
2014,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,34.07
2014,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,104.91
2012,SH_MED_DEN,Tajikistan,DENT,1.53
2012,SH_MED_DEN,Tajikistan,NURSMID,43.51
2012,SH_MED_DEN,Tajikistan,PHYS,17.09
2013,SH_MED_DEN,Tajikistan,PHYS,16.93
2013,SH_MED_DEN,Tajikistan,NURSMID,44.3
2013,SH_MED_DEN,Tajikistan,DENT,1.6
2014,SH_MED_DEN,Tajikistan,DENT,1.55
2014,SH_MED_DEN,Tajikistan,PHYS,17.08
2014,SH_MED_DEN,Tajikistan,NURSMID,47.12
2015,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,106.84
2015,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,34.71
2015,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.12
2015,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.11
2016,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.13
2016,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.08
2016,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,35.17
2016,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,108.37
2003,SH_MED_DEN,Germany,PHYS,34.01
2003,SH_MED_DEN,Germany,PHAR,5.9
2004,SH_MED_DEN,Germany,NURSMID,93.89
2004,SH_MED_DEN,Germany,DENT,7.8
2004,SH_MED_DEN,Germany,PHAR,5.89
2004,SH_MED_DEN,Germany,PHYS,34.26
2005,SH_MED_DEN,Germany,DENT,7.83
2005,SH_MED_DEN,Germany,NURSMID,95.55
2005,SH_MED_DEN,Germany,PHAR,5.92
2017,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,111.25
2017,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,35.88
2017,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.48
2017,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.08
2018,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.09
2018,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,113.68
2018,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.54
2018,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,36.61
2000,SH_MED_DEN,United Arab Emirates,NURSMID,32.54
2000,SH_MED_DEN,United Arab Emirates,DENT,2.45
2000,SH_MED_DEN,United Arab Emirates,PHAR,4.18
2000,SH_MED_DEN,United Arab Emirates,PHYS,17.24
2001,SH_MED_DEN,United Arab Emirates,PHYS,18.96
2001,SH_MED_DEN,United Arab Emirates,DENT,3.03
2001,SH_MED_DEN,United Arab Emirates,PHAR,4.38
2001,SH_MED_DEN,United Arab Emirates,NURSMID,35.55
2002,SH_MED_DEN,United Arab Emirates,PHAR,4.44
2019,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,110.01
2019,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,37.51
2019,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.14
2019,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.65
2020,SH_MED_DEN,Netherlands (Kingdom of the),DENT,5.67
2020,SH_MED_DEN,Netherlands (Kingdom of the),PHAR,2.17
2020,SH_MED_DEN,Netherlands (Kingdom of the),PHYS,38.36
2020,SH_MED_DEN,Netherlands (Kingdom of the),NURSMID,113.31
2000,SH_MED_DEN,New Zealand,DENT,4.13
2000,SH_MED_DEN,New Zealand,PHYS,22.35
2000,SH_MED_DEN,New Zealand,PHAR,9.79
2000,SH_MED_DEN,New Zealand,NURSMID,175.9
2001,SH_MED_DEN,New Zealand,NURSMID,181.39
2001,SH_MED_DEN,New Zealand,PHAR,9.79
2001,SH_MED_DEN,New Zealand,PHYS,21.83
2001,SH_MED_DEN,New Zealand,DENT,4.12
2002,SH_MED_DEN,New Zealand,NURSMID,93.95
2002,SH_MED_DEN,United Arab Emirates,NURSMID,36.36
2002,SH_MED_DEN,United Arab Emirates,PHYS,19.17
2002,SH_MED_DEN,United Arab Emirates,DENT,3.17
2003,SH_MED_DEN,United Arab Emirates,PHAR,4.79
2003,SH_MED_DEN,United Arab Emirates,DENT,3.34
2003,SH_MED_DEN,United Arab Emirates,PHYS,20.21
2003,SH_MED_DEN,United Arab Emirates,NURSMID,38.5
2004,SH_MED_DEN,United Arab Emirates,NURSMID,34.15
2004,SH_MED_DEN,United Arab Emirates,DENT,3.72
2002,SH_MED_DEN,New Zealand,DENT,3.93
2002,SH_MED_DEN,New Zealand,PHYS,21.26
2002,SH_MED_DEN,New Zealand,PHAR,9.77
2003,SH_MED_DEN,New Zealand,NURSMID,90.83
2003,SH_MED_DEN,New Zealand,PHAR,9.74
2003,SH_MED_DEN,New Zealand,PHYS,21.79
2003,SH_MED_DEN,New Zealand,DENT,3.94
2004,SH_MED_DEN,New Zealand,DENT,3.85
2004,SH_MED_DEN,New Zealand,PHYS,21.92
2005,SH_MED_DEN,Germany,PHYS,34.48
2006,SH_MED_DEN,Germany,PHAR,6.0
2006,SH_MED_DEN,Germany,NURSMID,96.46
2006,SH_MED_DEN,Germany,PHYS,34.87
2006,SH_MED_DEN,Germany,DENT,7.87
2007,SH_MED_DEN,Germany,NURSMID,97.8
2007,SH_MED_DEN,Germany,PHYS,35.33
2007,SH_MED_DEN,Germany,PHAR,6.1
2007,SH_MED_DEN,Germany,DENT,7.93
2004,SH_MED_DEN,New Zealand,PHAR,9.65
2004,SH_MED_DEN,New Zealand,NURSMID,94.29
2005,SH_MED_DEN,New Zealand,DENT,3.96
2005,SH_MED_DEN,New Zealand,PHYS,21.07
2005,SH_MED_DEN,New Zealand,NURSMID,97.13
2005,SH_MED_DEN,New Zealand,PHAR,6.74
2006,SH_MED_DEN,New Zealand,PHYS,22.74
2006,SH_MED_DEN,New Zealand,DENT,4.09
2006,SH_MED_DEN,New Zealand,PHAR,6.7
2006,SH_MED_DEN,New Zealand,NURSMID,94.01
2007,SH_MED_DEN,New Zealand,NURSMID,98.0
2007,SH_MED_DEN,New Zealand,PHAR,6.84
2007,SH_MED_DEN,New Zealand,DENT,4.45
2007,SH_MED_DEN,New Zealand,PHYS,22.99
2008,SH_MED_DEN,New Zealand,DENT,4.5
2008,SH_MED_DEN,New Zealand,PHAR,6.1
2008,SH_MED_DEN,New Zealand,NURSMID,103.28
2008,SH_MED_DEN,New Zealand,PHYS,24.64
2008,SH_MED_DEN,Germany,PHAR,6.14
2008,SH_MED_DEN,Germany,PHYS,35.8
2008,SH_MED_DEN,Germany,NURSMID,99.36
2008,SH_MED_DEN,Germany,DENT,8.0
2009,SH_MED_DEN,Germany,DENT,8.09
2009,SH_MED_DEN,Germany,PHYS,36.48
2009,SH_MED_DEN,Germany,PHAR,6.14
2009,SH_MED_DEN,Germany,NURSMID,101.28
2010,SH_MED_DEN,Germany,NURSMID,101.81
2009,SH_MED_DEN,New Zealand,PHYS,25.81
2009,SH_MED_DEN,New Zealand,NURSMID,103.04
2009,SH_MED_DEN,New Zealand,PHAR,6.19
2009,SH_MED_DEN,New Zealand,DENT,4.49
2010,SH_MED_DEN,New Zealand,DENT,5.88
2010,SH_MED_DEN,New Zealand,PHAR,6.33
2010,SH_MED_DEN,New Zealand,NURSMID,106.34
2010,SH_MED_DEN,New Zealand,PHYS,26.26
2011,SH_MED_DEN,New Zealand,PHYS,26.55
2004,SH_MED_DEN,United Arab Emirates,PHAR,5.02
2004,SH_MED_DEN,United Arab Emirates,PHYS,19.54
2005,SH_MED_DEN,United Arab Emirates,DENT,3.3
2005,SH_MED_DEN,United Arab Emirates,NURSMID,32.15
2005,SH_MED_DEN,United Arab Emirates,PHYS,16.28
2005,SH_MED_DEN,United Arab Emirates,PHAR,6.52
2006,SH_MED_DEN,United Arab Emirates,NURSMID,30.29
2006,SH_MED_DEN,United Arab Emirates,DENT,2.77
2006,SH_MED_DEN,United Arab Emirates,PHAR,7.43
2010,SH_MED_DEN,Germany,PHAR,6.22
2010,SH_MED_DEN,Germany,PHYS,37.34
2010,SH_MED_DEN,Germany,DENT,8.17
2011,SH_MED_DEN,Germany,PHYS,38.22
2011,SH_MED_DEN,Germany,PHAR,6.22
2011,SH_MED_DEN,Germany,DENT,8.23
2011,SH_MED_DEN,Germany,NURSMID,102.67
2012,SH_MED_DEN,Germany,PHYS,38.92
2012,SH_MED_DEN,Germany,NURSMID,103.26
2011,SH_MED_DEN,New Zealand,PHAR,6.44
2011,SH_MED_DEN,New Zealand,DENT,5.98
2011,SH_MED_DEN,New Zealand,NURSMID,107.07
2012,SH_MED_DEN,New Zealand,NURSMID,105.93
2012,SH_MED_DEN,New Zealand,DENT,6.04
2012,SH_MED_DEN,New Zealand,PHAR,6.49
2012,SH_MED_DEN,New Zealand,PHYS,27.14
2013,SH_MED_DEN,New Zealand,DENT,6.16
2013,SH_MED_DEN,New Zealand,PHYS,28.24
2012,SH_MED_DEN,Germany,DENT,8.33
2012,SH_MED_DEN,Germany,PHAR,6.19
2013,SH_MED_DEN,Germany,PHYS,39.84
2013,SH_MED_DEN,Germany,PHAR,6.3
2013,SH_MED_DEN,Germany,DENT,8.38
2013,SH_MED_DEN,Germany,NURSMID,106.76
2014,SH_MED_DEN,Germany,NURSMID,108.85
2014,SH_MED_DEN,Germany,PHAR,6.35
2014,SH_MED_DEN,Germany,DENT,8.47
2006,SH_MED_DEN,United Arab Emirates,PHYS,14.39
2007,SH_MED_DEN,United Arab Emirates,PHYS,14.76
2007,SH_MED_DEN,United Arab Emirates,PHAR,5.74
2007,SH_MED_DEN,United Arab Emirates,DENT,3.27
2007,SH_MED_DEN,United Arab Emirates,NURSMID,31.31
2008,SH_MED_DEN,United Arab Emirates,DENT,3.04
2008,SH_MED_DEN,United Arab Emirates,PHAR,4.44
2008,SH_MED_DEN,United Arab Emirates,PHYS,16.64
2008,SH_MED_DEN,United Arab Emirates,NURSMID,28.59
2013,SH_MED_DEN,New Zealand,PHAR,6.59
2013,SH_MED_DEN,New Zealand,NURSMID,105.81
2014,SH_MED_DEN,New Zealand,NURSMID,106.64
2014,SH_MED_DEN,New Zealand,PHAR,6.62
2014,SH_MED_DEN,New Zealand,PHYS,28.94
2014,SH_MED_DEN,New Zealand,DENT,6.17
2015,SH_MED_DEN,New Zealand,PHYS,30.46
2015,SH_MED_DEN,New Zealand,PHAR,6.7
2015,SH_MED_DEN,New Zealand,DENT,6.15
2014,SH_MED_DEN,Germany,PHYS,40.64
2015,SH_MED_DEN,Germany,PHAR,6.41
2015,SH_MED_DEN,Germany,NURSMID,109.54
2015,SH_MED_DEN,Germany,PHYS,41.2
2015,SH_MED_DEN,Germany,DENT,8.54
2016,SH_MED_DEN,Germany,NURSMID,111.5
2016,SH_MED_DEN,Germany,DENT,8.56
2016,SH_MED_DEN,Germany,PHAR,6.37
2016,SH_MED_DEN,Germany,PHYS,41.87
2017,SH_MED_DEN,Germany,PHYS,42.51
2017,SH_MED_DEN,Germany,PHAR,6.47
2017,SH_MED_DEN,Germany,DENT,8.57
2017,SH_MED_DEN,Germany,NURSMID,113.77
2018,SH_MED_DEN,Germany,DENT,8.58
2018,SH_MED_DEN,Germany,PHAR,6.57
2018,SH_MED_DEN,Germany,PHYS,43.11
2018,SH_MED_DEN,Germany,NURSMID,118.1
2019,SH_MED_DEN,Germany,PHYS,43.91
2009,SH_MED_DEN,United Arab Emirates,PHYS,15.03
2009,SH_MED_DEN,United Arab Emirates,PHAR,6.48
2009,SH_MED_DEN,United Arab Emirates,DENT,3.6
2009,SH_MED_DEN,United Arab Emirates,NURSMID,28.97
2010,SH_MED_DEN,United Arab Emirates,NURSMID,26.74
2010,SH_MED_DEN,United Arab Emirates,DENT,3.63
2010,SH_MED_DEN,United Arab Emirates,PHAR,1.8
2010,SH_MED_DEN,United Arab Emirates,PHYS,14.31
2011,SH_MED_DEN,United Arab Emirates,PHYS,14.99
2011,SH_MED_DEN,United Arab Emirates,PHAR,0.58
2011,SH_MED_DEN,United Arab Emirates,DENT,3.5
2011,SH_MED_DEN,United Arab Emirates,NURSMID,29.8
2012,SH_MED_DEN,United Arab Emirates,NURSMID,31.75
2012,SH_MED_DEN,United Arab Emirates,PHAR,2.04
2012,SH_MED_DEN,United Arab Emirates,PHYS,15.58
2012,SH_MED_DEN,United Arab Emirates,DENT,3.63
2013,SH_MED_DEN,United Arab Emirates,NURSMID,35.11
2013,SH_MED_DEN,United Arab Emirates,DENT,3.64
2015,SH_MED_DEN,New Zealand,NURSMID,108.31
2016,SH_MED_DEN,New Zealand,PHAR,6.74
2016,SH_MED_DEN,New Zealand,PHYS,31.47
2016,SH_MED_DEN,New Zealand,NURSMID,108.91
2016,SH_MED_DEN,New Zealand,DENT,6.17
2017,SH_MED_DEN,New Zealand,PHYS,32.99
2017,SH_MED_DEN,New Zealand,DENT,6.19
2017,SH_MED_DEN,New Zealand,PHAR,6.74
2017,SH_MED_DEN,New Zealand,NURSMID,108.26
2018,SH_MED_DEN,New Zealand,NURSMID,109.01
2018,SH_MED_DEN,New Zealand,DENT,6.21
2018,SH_MED_DEN,New Zealand,PHAR,7.04
2018,SH_MED_DEN,New Zealand,PHYS,33.53
2019,SH_MED_DEN,New Zealand,PHAR,7.04
2019,SH_MED_DEN,New Zealand,DENT,6.26
2019,SH_MED_DEN,New Zealand,NURSMID,108.44
2019,SH_MED_DEN,New Zealand,PHYS,33.9
2020,SH_MED_DEN,New Zealand,NURSMID,112.21
2019,SH_MED_DEN,Germany,PHAR,6.67
2019,SH_MED_DEN,Germany,DENT,8.55
2019,SH_MED_DEN,Germany,NURSMID,120.87
2020,SH_MED_DEN,Germany,DENT,8.53
2020,SH_MED_DEN,Germany,PHAR,6.68
2020,SH_MED_DEN,Germany,PHYS,44.59
2020,SH_MED_DEN,Germany,NURSMID,123.49
2021,SH_MED_DEN,Germany,PHYS,45.18
2000,SH_MED_DEN,Greece,DENT,11.2
2020,SH_MED_DEN,New Zealand,PHAR,7.22
2020,SH_MED_DEN,New Zealand,PHYS,34.48
2021,SH_MED_DEN,New Zealand,PHAR,7.21
2021,SH_MED_DEN,New Zealand,PHYS,35.16
2021,SH_MED_DEN,New Zealand,DENT,5.15
2021,SH_MED_DEN,New Zealand,NURSMID,114.35
2000,SH_MED_DEN,Norway,PHYS,33.8
2000,SH_MED_DEN,Norway,DENT,8.03
2001,SH_MED_DEN,Norway,DENT,8.04
2001,SH_MED_DEN,Norway,PHYS,35.4
2002,SH_MED_DEN,Norway,PHYS,32.18
2002,SH_MED_DEN,Norway,PHAR,4.82
2002,SH_MED_DEN,Norway,DENT,8.09
2002,SH_MED_DEN,Norway,NURSMID,142.23
2003,SH_MED_DEN,Norway,NURSMID,146.74
2003,SH_MED_DEN,Norway,DENT,8.13
2003,SH_MED_DEN,Norway,PHAR,5.06
2003,SH_MED_DEN,Norway,PHYS,32.3
2013,SH_MED_DEN,United Arab Emirates,PHYS,18.3
2013,SH_MED_DEN,United Arab Emirates,PHAR,4.32
2014,SH_MED_DEN,United Arab Emirates,NURSMID,41.28
2014,SH_MED_DEN,United Arab Emirates,PHAR,6.35
2014,SH_MED_DEN,United Arab Emirates,PHYS,20.81
2014,SH_MED_DEN,United Arab Emirates,DENT,4.54
2015,SH_MED_DEN,United Arab Emirates,DENT,5.51
2015,SH_MED_DEN,United Arab Emirates,PHYS,22.97
2015,SH_MED_DEN,United Arab Emirates,PHAR,5.88
2015,SH_MED_DEN,United Arab Emirates,NURSMID,51.76
2016,SH_MED_DEN,United Arab Emirates,PHYS,24.68
2016,SH_MED_DEN,United Arab Emirates,DENT,5.74
2016,SH_MED_DEN,United Arab Emirates,NURSMID,57.57
2016,SH_MED_DEN,United Arab Emirates,PHAR,7.64
2017,SH_MED_DEN,United Arab Emirates,PHAR,8.75
2017,SH_MED_DEN,United Arab Emirates,DENT,6.19
2017,SH_MED_DEN,United Arab Emirates,NURSMID,59.45
2017,SH_MED_DEN,United Arab Emirates,PHYS,25.48
2018,SH_MED_DEN,United Arab Emirates,PHYS,26.64
2018,SH_MED_DEN,United Arab Emirates,PHAR,9.27
2018,SH_MED_DEN,United Arab Emirates,NURSMID,60.35
2018,SH_MED_DEN,United Arab Emirates,DENT,6.86
2019,SH_MED_DEN,United Arab Emirates,NURSMID,60.95
2019,SH_MED_DEN,United Arab Emirates,PHAR,12.84
2019,SH_MED_DEN,United Arab Emirates,PHYS,27.59
2019,SH_MED_DEN,United Arab Emirates,DENT,7.14
2020,SH_MED_DEN,United Arab Emirates,PHYS,28.79
2004,SH_MED_DEN,Norway,NURSMID,150.84
2004,SH_MED_DEN,Norway,PHYS,34.0
2004,SH_MED_DEN,Norway,PHAR,5.11
2004,SH_MED_DEN,Norway,DENT,8.04
2005,SH_MED_DEN,Norway,NURSMID,155.1
2005,SH_MED_DEN,Norway,PHYS,35.63
2005,SH_MED_DEN,Norway,DENT,8.43
2005,SH_MED_DEN,Norway,PHAR,5.25
2006,SH_MED_DEN,Norway,PHAR,5.52
2020,SH_MED_DEN,United Arab Emirates,PHAR,12.01
2020,SH_MED_DEN,United Arab Emirates,NURSMID,63.57
2020,SH_MED_DEN,United Arab Emirates,DENT,7.39
2000,SH_MED_DEN,Türkiye,PHYS,13.3
2000,SH_MED_DEN,Türkiye,PHAR,3.42
2000,SH_MED_DEN,Türkiye,NURSMID,17.34
2000,SH_MED_DEN,Türkiye,DENT,2.48
2001,SH_MED_DEN,Türkiye,PHAR,3.4
2001,SH_MED_DEN,Türkiye,PHYS,13.8
2000,SH_MED_DEN,Greece,NURSMID,28.96
2001,SH_MED_DEN,Greece,NURSMID,31.1
2001,SH_MED_DEN,Greece,DENT,11.19
2002,SH_MED_DEN,Greece,NURSMID,34.61
2002,SH_MED_DEN,Greece,DENT,11.81
2003,SH_MED_DEN,Greece,NURSMID,34.85
2003,SH_MED_DEN,Greece,DENT,11.77
2004,SH_MED_DEN,Greece,DENT,11.98
2004,SH_MED_DEN,Greece,PHAR,8.51
2006,SH_MED_DEN,Norway,DENT,8.81
2006,SH_MED_DEN,Norway,PHYS,37.31
2006,SH_MED_DEN,Norway,NURSMID,158.35
2007,SH_MED_DEN,Norway,DENT,8.72
2007,SH_MED_DEN,Norway,PHAR,5.7
2007,SH_MED_DEN,Norway,NURSMID,159.79
2007,SH_MED_DEN,Norway,PHYS,38.44
2008,SH_MED_DEN,Norway,PHAR,6.06
2008,SH_MED_DEN,Norway,DENT,8.79
2001,SH_MED_DEN,Türkiye,DENT,2.47
2001,SH_MED_DEN,Türkiye,NURSMID,17.57
2002,SH_MED_DEN,Türkiye,NURSMID,17.26
2002,SH_MED_DEN,Türkiye,DENT,2.48
2002,SH_MED_DEN,Türkiye,PHYS,13.93
2002,SH_MED_DEN,Türkiye,PHAR,3.38
2003,SH_MED_DEN,Türkiye,DENT,2.65
2003,SH_MED_DEN,Türkiye,PHYS,14.13
2003,SH_MED_DEN,Türkiye,NURSMID,17.37
2008,SH_MED_DEN,Norway,PHYS,39.55
2008,SH_MED_DEN,Norway,NURSMID,160.95
2009,SH_MED_DEN,Norway,NURSMID,164.45
2009,SH_MED_DEN,Norway,PHYS,40.48
2009,SH_MED_DEN,Norway,DENT,8.68
2009,SH_MED_DEN,Norway,PHAR,6.25
2010,SH_MED_DEN,Norway,DENT,8.78
2010,SH_MED_DEN,Norway,PHYS,41.14
2010,SH_MED_DEN,Norway,NURSMID,166.53
2010,SH_MED_DEN,Norway,PHAR,6.38
2011,SH_MED_DEN,Norway,NURSMID,169.35
2011,SH_MED_DEN,Norway,PHYS,41.88
2011,SH_MED_DEN,Norway,DENT,8.84
2011,SH_MED_DEN,Norway,PHAR,6.45
2012,SH_MED_DEN,Norway,DENT,8.65
2012,SH_MED_DEN,Norway,PHYS,42.31
2012,SH_MED_DEN,Norway,NURSMID,170.67
2012,SH_MED_DEN,Norway,PHAR,6.71
2013,SH_MED_DEN,Norway,NURSMID,172.08
2013,SH_MED_DEN,Norway,PHYS,43.05
2013,SH_MED_DEN,Norway,DENT,8.73
2013,SH_MED_DEN,Norway,PHAR,6.9
2014,SH_MED_DEN,Norway,PHAR,7.22
2014,SH_MED_DEN,Norway,DENT,8.66
2014,SH_MED_DEN,Norway,PHYS,44.29
2014,SH_MED_DEN,Norway,NURSMID,174.4
2015,SH_MED_DEN,Norway,PHAR,7.45
2015,SH_MED_DEN,Norway,PHYS,44.51
2015,SH_MED_DEN,Norway,NURSMID,178.68
2015,SH_MED_DEN,Norway,DENT,8.82
2016,SH_MED_DEN,Norway,PHAR,7.85
2016,SH_MED_DEN,Norway,DENT,8.92
