Year,SeriesCode,Country,Education level,Quantile,Sex,Value
2012,SE_ALP_CPLR,Moldova,UPPSEC,Quantile 3,Both sexes,0.6756
2012,SE_ALP_CPLR,Moldova,PRIMAR,Total or no breakdown,Both sexes,1.00194
2005,SE_ALP_CPLR,Montenegro,UPPSEC,Total or no breakdown,Both sexes,0.69651
2005,SE_ALP_CPLR,Montenegro,LOWSEC,Total or no breakdown,Both sexes,1.01303
2005,SE_ALP_CPLR,Montenegro,PRIMAR,Total or no breakdown,Both sexes,1.0296
2016,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.98999
2016,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,1.00677
2016,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.00341
2017,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.00371
2017,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,0.99919
2017,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.99622
2018,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.00384
2018,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.99183
2018,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,0.99929
2019,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.00688
2019,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,0.99564
2019,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.99892
2020,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.99438
2020,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,1.00291
2020,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.02256
2021,SE_ALP_CPLR,Poland,PRIMAR,Total or no breakdown,Both sexes,1.00713
2021,SE_ALP_CPLR,Poland,LOWSEC,Total or no breakdown,Both sexes,1.00792
2021,SE_ALP_CPLR,Poland,UPPSEC,Total or no breakdown,Both sexes,0.98783
2006,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98632
2006,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.01025
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Total or no breakdown,Both sexes,1.00037
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 2,Both sexes,0.99831
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 5 (richest),Female,0.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 5 (richest),Female,0.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 2,Female,1.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 2,Male,0.99687
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 5 (richest),Female,0.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Total or no breakdown,Female,0.99892
2006,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0014
2007,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.97937
2007,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98883
2007,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.99389
2008,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98851
2008,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.00075
2008,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0007
2009,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.00572
2009,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.01568
2009,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,1.00907
2010,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.97926
2010,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.92326
2010,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.99829
2011,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.00773
2011,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.03945
2011,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,1.0311
2012,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.99268
2012,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.01196
2012,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0041
2013,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.00471
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Total or no breakdown,Both sexes,1.00166
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 3,Both sexes,0.93695
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 4,Both sexes,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 1 (poorest),Both sexes,1.13326
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Total or no breakdown,Female,0.90819
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 3,Both sexes,0.97416
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 3,Both sexes,1.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 3,Male,0.0
2013,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.01099
2013,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.99881
2014,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,1.00888
2014,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.99452
2014,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.9969
2015,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.9992
2015,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.94801
2015,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.97927
2016,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0006
2016,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98234
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Total or no breakdown,Female,0.93344
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 5 (richest),Female,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 5 (richest),Male,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 1 (poorest),Female,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Total or no breakdown,Male,0.92594
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 1 (poorest),Female,0.0
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 4,Male,0.96851
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 2,Both sexes,1.00864
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 2,Male,1.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 2,Male,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 2,Both sexes,1.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 5 (richest),Male,0.9401
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 2,Male,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 2,Female,0.0
2016,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.98279
2017,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0
2017,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.95328
2017,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.99305
2018,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,1.00876
2018,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.95236
2018,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.997
2019,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.9986
2019,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,1.00036
2019,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,1.00083
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Total or no breakdown,Both sexes,0.99899
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 4,Male,0.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 1 (poorest),Female,0.93662
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 2,Female,0.99625
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 1 (poorest),Both sexes,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Total or no breakdown,Male,0.97765
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 4,Male,1.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 3,Both sexes,0.99731
2020,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98759
2020,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.99505
2020,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,0.9993
2021,SE_ALP_CPLR,Portugal,UPPSEC,Total or no breakdown,Both sexes,0.96677
2021,SE_ALP_CPLR,Portugal,LOWSEC,Total or no breakdown,Both sexes,0.98989
2021,SE_ALP_CPLR,Portugal,PRIMAR,Total or no breakdown,Both sexes,1.0
2009,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.9999
2009,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.96782
2009,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.75904
2010,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.74263
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 2,Both sexes,1.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Total or no breakdown,Male,0.81388
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Total or no breakdown,Male,1.00231
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 1 (poorest),Both sexes,1.12203
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 4,Female,0.0
2010,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.96551
2010,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99879
2011,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.9878
2011,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.95963
2011,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.77357
2012,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.7248
2012,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.95761
2012,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.9975
2013,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99487
2013,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97875
2013,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.74967
2014,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.74728
2014,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.98515
2014,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99748
2015,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.82227
2015,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99737
2015,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97627
2016,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.83092
2016,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97215
2016,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99788
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 2,Male,1.00225
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 3,Male,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 2,Female,0.9994
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 1 (poorest),Both sexes,0.99187
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 4,Both sexes,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Total or no breakdown,Female,0.9474
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 3,Both sexes,1.00151
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 3,Female,1.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Total or no breakdown,Male,1.0017
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 1 (poorest),Female,0.98628
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 2,Both sexes,0.99839
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 4,Female,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 1 (poorest),Both sexes,1.00788
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 2,Male,1.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 3,Female,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 3,Male,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 3,Male,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 3,Female,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 5 (richest),Both sexes,1.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 4,Both sexes,0.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 1 (poorest),Female,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 1 (poorest),Male,1.06012
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 1 (poorest),Male,1.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Total or no breakdown,Both sexes,0.96236
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 4,Male,1.00274
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 3,Female,1.0044
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 5 (richest),Male,0.0
2017,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,0.99545
2017,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97915
2017,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.80426
2018,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.82513
2018,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97046
2018,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,1.00122
2019,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,1.0004
2019,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.9773
2019,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.85156
2020,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.97559
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 1 (poorest),Both sexes,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Total or no breakdown,Male,1.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 2,Female,1.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 5 (richest),Female,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 4,Both sexes,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 3,Female,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 2,Both sexes,1.04046
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 2,Female,1.05817
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Total or no breakdown,Both sexes,1.00626
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 5 (richest),Female,0.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 5 (richest),Both sexes,0.92083
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Quantile 5 (richest),Male,0.0
2015,SE_ALP_CPLR,Kazakhstan,PRIMAR,Quantile 5 (richest),Male,0.0
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 4,Female,0.0
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Total or no breakdown,Female,0.99672
2015,SE_ALP_CPLR,Kazakhstan,LOWSEC,Total or no breakdown,Male,1.00082
2015,SE_ALP_CPLR,Kazakhstan,UPPSEC,Quantile 4,Both sexes,1.0313
2010,SE_ALP_CPLR,Republic of Korea,UPPSEC,Total or no breakdown,Both sexes,0.98107
2012,SE_ALP_CPLR,Republic of Korea,UPPSEC,Total or no breakdown,Both sexes,0.962
2012,SE_ALP_CPLR,Republic of Korea,LOWSEC,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Republic of Korea,PRIMAR,Total or no breakdown,Both sexes,1.0
2014,SE_ALP_CPLR,Republic of Korea,UPPSEC,Total or no breakdown,Both sexes,0.95291
2016,SE_ALP_CPLR,Republic of Korea,UPPSEC,Total or no breakdown,Both sexes,0.98625
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 4,Male,0.95866
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 3,Female,0.85409
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 3,Female,0.9961
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 4,Both sexes,1.00501
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 2,Male,0.97399
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 4,Both sexes,0.95698
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 3,Both sexes,0.99371
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 3,Both sexes,0.99906
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 3,Male,1.06214
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 1 (poorest),Both sexes,1.26471
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 1 (poorest),Male,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 2,Male,1.20405
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 3,Female,1.07556
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 3,Both sexes,1.0026
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Female,0.84245
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 3,Both sexes,0.94905
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Both sexes,0.99678
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Male,0.9973
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 2,Female,0.99529
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 1 (poorest),Female,0.98851
2020,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,1.01136
2020,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.8399
2021,SE_ALP_CPLR,Romania,PRIMAR,Total or no breakdown,Both sexes,1.00594
2021,SE_ALP_CPLR,Romania,LOWSEC,Total or no breakdown,Both sexes,0.96089
2021,SE_ALP_CPLR,Romania,UPPSEC,Total or no breakdown,Both sexes,0.81887
2005,SE_ALP_CPLR,Serbia,UPPSEC,Total or no breakdown,Both sexes,0.6411
2005,SE_ALP_CPLR,Serbia,LOWSEC,Total or no breakdown,Both sexes,0.99497
2005,SE_ALP_CPLR,Serbia,PRIMAR,Total or no breakdown,Both sexes,1.00634
2010,SE_ALP_CPLR,Serbia,PRIMAR,Total or no breakdown,Both sexes,1.0008
2010,SE_ALP_CPLR,Serbia,LOWSEC,Total or no breakdown,Both sexes,0.98686
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Male,0.95098
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Both sexes,0.99836
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Male,1.02763
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 2,Female,0.9857
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Female,1.0
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Female,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Both sexes,0.98188
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Male,0.97394
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Both sexes,0.97993
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Male,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 5 (richest),Male,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 5 (richest),Female,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 5 (richest),Female,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Both sexes,1.05578
2010,SE_ALP_CPLR,Serbia,UPPSEC,Total or no breakdown,Both sexes,0.63959
2011,SE_ALP_CPLR,Serbia,UPPSEC,Total or no breakdown,Both sexes,0.63966
2011,SE_ALP_CPLR,Serbia,UPPSEC,Total or no breakdown,Male,0.67054
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 1 (poorest),Male,0.0
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 1 (poorest),Both sexes,0.36118
2011,SE_ALP_CPLR,Serbia,PRIMAR,Total or no breakdown,Male,1.0
2011,SE_ALP_CPLR,Serbia,LOWSEC,Quantile 2,Both sexes,0.98368
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 4,Male,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 2,Both sexes,0.97236
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Female,1.0
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 2,Male,0.95286
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Female,0.99717
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 4,Both sexes,1.01392
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Female,0.98057
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Total or no breakdown,Female,0.98584
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 4,Both sexes,0.86765
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 1 (poorest),Female,0.0
2011,SE_ALP_CPLR,Serbia,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2011,SE_ALP_CPLR,Serbia,LOWSEC,Quantile 5 (richest),Female,0.0
2011,SE_ALP_CPLR,Serbia,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2011,SE_ALP_CPLR,Serbia,PRIMAR,Quantile 2,Both sexes,0.0
2011,SE_ALP_CPLR,Serbia,UPPSEC,Quantile 5 (richest),Male,0.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 5 (richest),Both sexes,1.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 5 (richest),Male,1.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Quantile 5 (richest),Female,1.0
2013,SE_ALP_CPLR,Montenegro,LOWSEC,Total or no breakdown,Female,1.01121
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Quantile 5 (richest),Male,1.0
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Montenegro,PRIMAR,Total or no breakdown,Female,1.00354
2013,SE_ALP_CPLR,Montenegro,UPPSEC,Total or no breakdown,Both sexes,0.85696
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 5 (richest),Male,0.0
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 4,Male,0.98651
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Total or no breakdown,Female,1.00036
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 1 (poorest),Male,1.13983
2006,SE_ALP_CPLR,Kyrgyzstan,PRIMAR,Quantile 1 (poorest),Male,0.99693
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Total or no breakdown,Both sexes,0.87749
2006,SE_ALP_CPLR,Kyrgyzstan,UPPSEC,Quantile 2,Both sexes,0.89875
2006,SE_ALP_CPLR,Kyrgyzstan,LOWSEC,Quantile 3,Female,0.9554
2011,SE_ALP_CPLR,Serbia,PRIMAR,Quantile 5 (richest),Female,0.0
