Year,SeriesCode,Страна ,Name of international institution,Value
2017,SG_INT_VRTDEV,Armenia,IMF,0.0547
2017,SG_INT_VRTDEV,Armenia,UNGA,0.5181
2017,SG_INT_VRTDEV,Armenia,ADB,0.537
2016,SG_INT_VRTDEV,Colombia,IBRD,0.45
2016,SG_INT_VRTDEV,Colombia,WTO,0.6173
2016,SG_INT_VRTDEV,Colombia,UNGA,0.5181
2017,SG_INT_VRTDEV,Colombia,IADB,3.097
2017,SG_INT_VRTDEV,Colombia,IBRD,0.4416
2017,SG_INT_VRTDEV,Colombia,IMF,0.4355
2017,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2017,SG_INT_VRTDEV,Colombia,UNGA,0.5181
2017,SG_INT_VRTDEV,Colombia,WTO,0.6098
2017,SG_INT_VRTDEV,Colombia,IFC,0.53285
2016,SG_INT_VRTDEV,Iceland,IBRD,0.1
2016,SG_INT_VRTDEV,Iceland,IFC,0.03173
2016,SG_INT_VRTDEV,Iceland,IMF,0.094
2017,SG_INT_VRTDEV,Iceland,IFC,0.03173
2017,SG_INT_VRTDEV,Iceland,IBRD,0.1032
2017,SG_INT_VRTDEV,Iceland,WTO,0.6098
2017,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2017,SG_INT_VRTDEV,Iceland,IMF,0.0931
2018,SG_INT_VRTDEV,Iceland,WTO,0.6098
2018,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2018,SG_INT_VRTDEV,Iceland,IBRD,0.1016
2017,SG_INT_VRTDEV,Armenia,WTO,0.6098
2017,SG_INT_VRTDEV,Armenia,IFC,0.06669
2017,SG_INT_VRTDEV,Armenia,IBRD,0.0991
2018,SG_INT_VRTDEV,Armenia,ADB,0.5367
2018,SG_INT_VRTDEV,Armenia,WTO,0.6098
2018,SG_INT_VRTDEV,Armenia,UNGA,0.5181
2018,SG_INT_VRTDEV,Armenia,IMF,0.0547
2018,SG_INT_VRTDEV,Armenia,IFC,0.0667
2018,SG_INT_VRTDEV,Armenia,IBRD,0.0976
2019,SG_INT_VRTDEV,Armenia,IMF,0.05471
2019,SG_INT_VRTDEV,Armenia,WTO,0.6098
2018,SG_INT_VRTDEV,Iceland,IFC,0.0317
2018,SG_INT_VRTDEV,Iceland,IMF,0.0931
2019,SG_INT_VRTDEV,Iceland,IMF,0.09307
2019,SG_INT_VRTDEV,Iceland,IFC,0.0313
2019,SG_INT_VRTDEV,Iceland,IBRD,0.1003
2019,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2019,SG_INT_VRTDEV,Iceland,WTO,0.6098
2020,SG_INT_VRTDEV,Iceland,UNGA,0.5181
2020,SG_INT_VRTDEV,Iceland,WTO,0.60976
2020,SG_INT_VRTDEV,Iceland,IFC,0.03154
2020,SG_INT_VRTDEV,Iceland,IMF,0.09304
2018,SG_INT_VRTDEV,Colombia,WTO,0.6098
2018,SG_INT_VRTDEV,Colombia,IADB,3.119
2018,SG_INT_VRTDEV,Colombia,IBRD,0.4329
2018,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Colombia,UNGA,0.5181
2018,SG_INT_VRTDEV,Colombia,IMF,0.4355
2018,SG_INT_VRTDEV,Colombia,IFC,0.5329
2019,SG_INT_VRTDEV,Colombia,IADB,3.119
2019,SG_INT_VRTDEV,Colombia,WTO,0.6098
2019,SG_INT_VRTDEV,Colombia,IMF,0.43545
2019,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2019,SG_INT_VRTDEV,Armenia,UNGA,0.5181
2019,SG_INT_VRTDEV,Armenia,ADB,0.53226
2019,SG_INT_VRTDEV,Armenia,ECOSOC,1.85185
2019,SG_INT_VRTDEV,Armenia,IBRD,0.0964
2019,SG_INT_VRTDEV,Armenia,IFC,0.0661
2020,SG_INT_VRTDEV,Armenia,UNGA,0.5181
2020,SG_INT_VRTDEV,Armenia,WTO,0.60976
2020,SG_INT_VRTDEV,Armenia,IMF,0.0547
2020,SG_INT_VRTDEV,Armenia,IFC,0.06651
2020,SG_INT_VRTDEV,Armenia,IBRD,0.09448
2020,SG_INT_VRTDEV,Iceland,IBRD,0.10057
2021,SG_INT_VRTDEV,Iceland,WTO,0.60976
2021,SG_INT_VRTDEV,Iceland,IBRD,0.10019
2021,SG_INT_VRTDEV,Iceland,IFC,0.03664
2021,SG_INT_VRTDEV,Iceland,UNGA,0.51813
2021,SG_INT_VRTDEV,Iceland,IMF,0.0928
2022,SG_INT_VRTDEV,Iceland,IFC,0.03872
2022,SG_INT_VRTDEV,Iceland,WTO,0.60976
2022,SG_INT_VRTDEV,Iceland,IMF,0.09352
2022,SG_INT_VRTDEV,Iceland,UNGA,0.51813
2022,SG_INT_VRTDEV,Iceland,IBRD,0.10046
2019,SG_INT_VRTDEV,Colombia,UNGA,0.5181
2019,SG_INT_VRTDEV,Colombia,IBRD,0.4254
2019,SG_INT_VRTDEV,Colombia,IFC,0.5292
2020,SG_INT_VRTDEV,Colombia,IMF,0.43523
2020,SG_INT_VRTDEV,Colombia,IADB,3.119
2020,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2020,SG_INT_VRTDEV,Colombia,WTO,0.60976
2020,SG_INT_VRTDEV,Colombia,UNGA,0.5181
2020,SG_INT_VRTDEV,Colombia,IFC,0.53263
2020,SG_INT_VRTDEV,Colombia,IBRD,0.4143
2020,SG_INT_VRTDEV,Armenia,ADB,0.532
2020,SG_INT_VRTDEV,Armenia,ECOSOC,1.85185
2021,SG_INT_VRTDEV,Armenia,IBRD,0.09665
2021,SG_INT_VRTDEV,Armenia,IMF,0.0545
2021,SG_INT_VRTDEV,Armenia,IFC,0.06417
2021,SG_INT_VRTDEV,Armenia,UNGA,0.51813
2021,SG_INT_VRTDEV,Armenia,ECOSOC,1.85185
2021,SG_INT_VRTDEV,Armenia,WTO,0.60976
2021,SG_INT_VRTDEV,Armenia,ADB,0.532
2022,SG_INT_VRTDEV,Armenia,IMF,0.05493
2022,SG_INT_VRTDEV,Armenia,IFC,0.06269
2000,SG_INT_VRTDEV,India,IFC,3.3982
2000,SG_INT_VRTDEV,India,IMF,1.9541
2000,SG_INT_VRTDEV,India,ECOSOC,1.85185
2000,SG_INT_VRTDEV,India,ADB,5.497
2000,SG_INT_VRTDEV,India,WTO,0.7143
2000,SG_INT_VRTDEV,India,UNGA,0.5291
2000,SG_INT_VRTDEV,India,AFDB,0.259
2000,SG_INT_VRTDEV,India,IBRD,2.7986
2005,SG_INT_VRTDEV,India,ECOSOC,1.85185
2005,SG_INT_VRTDEV,India,IMF,1.923
2005,SG_INT_VRTDEV,India,IFC,3.3878
2021,SG_INT_VRTDEV,Colombia,IADB,3.119
2021,SG_INT_VRTDEV,Colombia,IMF,0.43461
2021,SG_INT_VRTDEV,Colombia,IBRD,0.40031
2021,SG_INT_VRTDEV,Colombia,WTO,0.60976
2021,SG_INT_VRTDEV,Colombia,IFC,0.5005
2021,SG_INT_VRTDEV,Colombia,UNGA,0.51813
2021,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2022,SG_INT_VRTDEV,Colombia,IBRD,0.41596
2022,SG_INT_VRTDEV,Colombia,ECOSOC,1.85185
2022,SG_INT_VRTDEV,Colombia,IMF,0.43797
2005,SG_INT_VRTDEV,India,IBRD,2.7829
2005,SG_INT_VRTDEV,India,AFDB,0.248
2005,SG_INT_VRTDEV,India,UNGA,0.5236
2005,SG_INT_VRTDEV,India,WTO,0.6711
2005,SG_INT_VRTDEV,India,ADB,5.419
2010,SG_INT_VRTDEV,India,IFC,3.3787
2010,SG_INT_VRTDEV,India,UNGA,0.5208
2010,SG_INT_VRTDEV,India,IMF,1.8889
2010,SG_INT_VRTDEV,India,ECOSOC,1.85185
2010,SG_INT_VRTDEV,India,WTO,0.6536
2010,SG_INT_VRTDEV,India,AFDB,0.243
2022,SG_INT_VRTDEV,Armenia,IBRD,0.09931
2022,SG_INT_VRTDEV,Armenia,WTO,0.60976
2022,SG_INT_VRTDEV,Armenia,UNGA,0.51813
2000,SG_INT_VRTDEV,Belgium,AFDB,0.444
2000,SG_INT_VRTDEV,Belgium,IBRD,1.8162
2000,SG_INT_VRTDEV,Belgium,IADB,0.329
2000,SG_INT_VRTDEV,Belgium,IMF,2.1629
2000,SG_INT_VRTDEV,Belgium,WTO,0.7143
2000,SG_INT_VRTDEV,Belgium,IFC,2.1182
2000,SG_INT_VRTDEV,Belgium,ADB,0.616
2000,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2010,SG_INT_VRTDEV,India,ADB,6.05
2010,SG_INT_VRTDEV,India,IBRD,2.7784
2010,SG_INT_VRTDEV,India,FSB,5.7692
2014,SG_INT_VRTDEV,India,AFDB,0.233
2015,SG_INT_VRTDEV,India,IBRD,3.0509
2015,SG_INT_VRTDEV,India,WTO,0.625
2015,SG_INT_VRTDEV,India,ADB,5.369
2015,SG_INT_VRTDEV,India,ECOSOC,1.85185
2015,SG_INT_VRTDEV,India,IMF,2.3389
2015,SG_INT_VRTDEV,India,UNGA,0.5181
2015,SG_INT_VRTDEV,India,IFC,3.81906
2019,SG_INT_VRTDEV,Latvia,UNGA,0.5181
2019,SG_INT_VRTDEV,Latvia,WTO,0.6098
2019,SG_INT_VRTDEV,Latvia,IMF,0.09516
2019,SG_INT_VRTDEV,Latvia,IFC,0.1084
2020,SG_INT_VRTDEV,Latvia,IBRD,0.09875
2020,SG_INT_VRTDEV,Latvia,IMF,0.09513
2020,SG_INT_VRTDEV,Latvia,WTO,0.60976
2020,SG_INT_VRTDEV,Latvia,IFC,0.10912
2020,SG_INT_VRTDEV,Latvia,UNGA,0.5181
2020,SG_INT_VRTDEV,Latvia,ECOSOC,1.85185
2021,SG_INT_VRTDEV,Latvia,IMF,0.09488
2022,SG_INT_VRTDEV,Colombia,WTO,0.60976
2022,SG_INT_VRTDEV,Colombia,UNGA,0.51813
2022,SG_INT_VRTDEV,Colombia,IFC,0.51415
2000,SG_INT_VRTDEV,Costa Rica,IBRD,0.03
2000,SG_INT_VRTDEV,Costa Rica,IADB,0.433
2000,SG_INT_VRTDEV,Costa Rica,IMF,0.0883
2000,SG_INT_VRTDEV,Costa Rica,WTO,0.7143
2000,SG_INT_VRTDEV,Costa Rica,IFC,0.0501
2000,SG_INT_VRTDEV,Costa Rica,UNGA,0.5291
2000,SG_INT_VRTDEV,Costa Rica,ECOSOC,1.85185
2005,SG_INT_VRTDEV,Costa Rica,IFC,0.0499
2000,SG_INT_VRTDEV,Belgium,UNGA,0.5291
2005,SG_INT_VRTDEV,Belgium,IFC,2.1118
2005,SG_INT_VRTDEV,Belgium,IADB,0.329
2005,SG_INT_VRTDEV,Belgium,IBRD,1.806
2005,SG_INT_VRTDEV,Belgium,WTO,0.6711
2005,SG_INT_VRTDEV,Belgium,UNGA,0.5236
2005,SG_INT_VRTDEV,Belgium,AFDB,0.658
2005,SG_INT_VRTDEV,Belgium,IMF,2.1285
2005,SG_INT_VRTDEV,Belgium,ADB,0.587
2005,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2010,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2005,SG_INT_VRTDEV,Costa Rica,IADB,0.433
2005,SG_INT_VRTDEV,Costa Rica,IBRD,0.0298
2005,SG_INT_VRTDEV,Costa Rica,IMF,0.0869
2005,SG_INT_VRTDEV,Costa Rica,ECOSOC,1.85185
2005,SG_INT_VRTDEV,Costa Rica,UNGA,0.5236
2005,SG_INT_VRTDEV,Costa Rica,WTO,0.6711
2010,SG_INT_VRTDEV,Costa Rica,IADB,0.433
2010,SG_INT_VRTDEV,Costa Rica,IFC,0.0498
2010,SG_INT_VRTDEV,Costa Rica,UNGA,0.5208
2010,SG_INT_VRTDEV,Costa Rica,IMF,0.0854
2010,SG_INT_VRTDEV,Costa Rica,IBRD,0.0298
2015,SG_INT_VRTDEV,India,AFDB,0.26
2015,SG_INT_VRTDEV,India,FSB,5.2632
2016,SG_INT_VRTDEV,India,AFDB,0.265
2016,SG_INT_VRTDEV,India,IBRD,3.06
2016,SG_INT_VRTDEV,India,FSB,5.2632
2016,SG_INT_VRTDEV,India,IFC,3.81906
2016,SG_INT_VRTDEV,India,UNGA,0.5181
2016,SG_INT_VRTDEV,India,IMF,2.658
2016,SG_INT_VRTDEV,India,ECOSOC,1.85185
2016,SG_INT_VRTDEV,India,ADB,5.363
2016,SG_INT_VRTDEV,India,WTO,0.6173
2010,SG_INT_VRTDEV,Belgium,ADB,0.608
2010,SG_INT_VRTDEV,Belgium,AFDB,0.647
2010,SG_INT_VRTDEV,Belgium,WTO,0.6536
2010,SG_INT_VRTDEV,Belgium,IBRD,1.8031
2010,SG_INT_VRTDEV,Belgium,IADB,0.329
2010,SG_INT_VRTDEV,Belgium,IFC,2.1061
2010,SG_INT_VRTDEV,Belgium,IMF,2.0908
2010,SG_INT_VRTDEV,Belgium,UNGA,0.5208
2014,SG_INT_VRTDEV,Belgium,AFDB,0.647
2015,SG_INT_VRTDEV,Belgium,IADB,0.329
2015,SG_INT_VRTDEV,Belgium,IMF,1.8563
2010,SG_INT_VRTDEV,Costa Rica,WTO,0.6536
2015,SG_INT_VRTDEV,Costa Rica,IMF,0.0944
2015,SG_INT_VRTDEV,Costa Rica,IFC,0.06522
2015,SG_INT_VRTDEV,Costa Rica,IADB,0.454
2015,SG_INT_VRTDEV,Costa Rica,WTO,0.625
2015,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2015,SG_INT_VRTDEV,Costa Rica,IBRD,0.0695
2016,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2016,SG_INT_VRTDEV,Costa Rica,IMF,0.103
2016,SG_INT_VRTDEV,Costa Rica,IBRD,0.08
2016,SG_INT_VRTDEV,Costa Rica,WTO,0.6173
2017,SG_INT_VRTDEV,India,WTO,0.6098
2017,SG_INT_VRTDEV,India,AFDB,0.265
2017,SG_INT_VRTDEV,India,ADB,5.363
2017,SG_INT_VRTDEV,India,ECOSOC,1.85185
2017,SG_INT_VRTDEV,India,IMF,2.6361
2017,SG_INT_VRTDEV,India,UNGA,0.5181
2017,SG_INT_VRTDEV,India,IFC,3.81906
2017,SG_INT_VRTDEV,India,FSB,5.2632
2017,SG_INT_VRTDEV,India,IBRD,2.9918
2018,SG_INT_VRTDEV,India,ADB,5.3519
2018,SG_INT_VRTDEV,India,WTO,0.6098
2015,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2015,SG_INT_VRTDEV,Belgium,IFC,1.89284
2015,SG_INT_VRTDEV,Belgium,ADB,0.571
2015,SG_INT_VRTDEV,Belgium,WTO,0.625
2015,SG_INT_VRTDEV,Belgium,IBRD,1.6435
2015,SG_INT_VRTDEV,Belgium,AFDB,0.64
2016,SG_INT_VRTDEV,Belgium,IFC,1.89284
2016,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2016,SG_INT_VRTDEV,Belgium,IMF,1.314
2016,SG_INT_VRTDEV,Belgium,IADB,0.329
2016,SG_INT_VRTDEV,Belgium,IBRD,1.64
2016,SG_INT_VRTDEV,Costa Rica,IADB,0.454
2016,SG_INT_VRTDEV,Costa Rica,IFC,0.06522
2017,SG_INT_VRTDEV,Costa Rica,IFC,0.06522
2017,SG_INT_VRTDEV,Costa Rica,IMF,0.1025
2017,SG_INT_VRTDEV,Costa Rica,IADB,0.454
2017,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2017,SG_INT_VRTDEV,Costa Rica,IBRD,0.0769
2017,SG_INT_VRTDEV,Costa Rica,WTO,0.6098
2018,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2018,SG_INT_VRTDEV,Costa Rica,IBRD,0.0759
2018,SG_INT_VRTDEV,India,ECOSOC,1.85185
2018,SG_INT_VRTDEV,India,AFDB,0.2671
2018,SG_INT_VRTDEV,India,UNGA,0.5181
2018,SG_INT_VRTDEV,India,IBRD,2.9293
2018,SG_INT_VRTDEV,India,FSB,5.2632
2018,SG_INT_VRTDEV,India,IMF,2.6355
2018,SG_INT_VRTDEV,India,IFC,3.8191
2019,SG_INT_VRTDEV,India,FSB,5.2632
2019,SG_INT_VRTDEV,India,IBRD,2.9992
2019,SG_INT_VRTDEV,India,UNGA,0.5181
2016,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2016,SG_INT_VRTDEV,Belgium,AFDB,0.6452
2016,SG_INT_VRTDEV,Belgium,ADB,0.571
2016,SG_INT_VRTDEV,Belgium,WTO,0.6173
2017,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2017,SG_INT_VRTDEV,Belgium,AFDB,0.6452
2017,SG_INT_VRTDEV,Belgium,IBRD,1.6144
2017,SG_INT_VRTDEV,Belgium,WTO,0.6098
2017,SG_INT_VRTDEV,Belgium,IADB,0.329
2017,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2017,SG_INT_VRTDEV,Belgium,ADB,0.571
2018,SG_INT_VRTDEV,Costa Rica,IADB,0.457
2018,SG_INT_VRTDEV,Costa Rica,IFC,0.0652
2018,SG_INT_VRTDEV,Costa Rica,IMF,0.1025
2018,SG_INT_VRTDEV,Costa Rica,WTO,0.6098
2019,SG_INT_VRTDEV,Costa Rica,IMF,0.10253
2019,SG_INT_VRTDEV,Costa Rica,WTO,0.6098
2019,SG_INT_VRTDEV,Costa Rica,IFC,0.0646
2019,SG_INT_VRTDEV,Costa Rica,IADB,0.457
2019,SG_INT_VRTDEV,Costa Rica,IBRD,0.0751
2019,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2020,SG_INT_VRTDEV,Costa Rica,WTO,0.60976
2019,SG_INT_VRTDEV,India,WTO,0.6098
2019,SG_INT_VRTDEV,India,AFDB,0.29757
2019,SG_INT_VRTDEV,India,ECOSOC,1.85185
2019,SG_INT_VRTDEV,India,ADB,5.3474
2019,SG_INT_VRTDEV,India,IMF,2.63552
2019,SG_INT_VRTDEV,India,IFC,3.7936
2020,SG_INT_VRTDEV,India,FSB,5.26316
2020,SG_INT_VRTDEV,India,WTO,0.60976
2020,SG_INT_VRTDEV,India,IFC,3.81854
2020,SG_INT_VRTDEV,India,IBRD,3.037
2020,SG_INT_VRTDEV,India,IMF,2.63412
2017,SG_INT_VRTDEV,Belgium,IFC,1.89284
2017,SG_INT_VRTDEV,Belgium,IMF,1.3035
2018,SG_INT_VRTDEV,Belgium,AFDB,0.6508
2018,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Belgium,ADB,0.5701
2018,SG_INT_VRTDEV,Belgium,IFC,1.8928
2018,SG_INT_VRTDEV,Belgium,WTO,0.6098
2018,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2018,SG_INT_VRTDEV,Belgium,IMF,1.3032
2018,SG_INT_VRTDEV,Belgium,IADB,0.329
2018,SG_INT_VRTDEV,Belgium,IBRD,1.581
2020,SG_INT_VRTDEV,Costa Rica,IADB,0.457
2020,SG_INT_VRTDEV,Costa Rica,IFC,0.06503
2020,SG_INT_VRTDEV,Costa Rica,IBRD,0.07588
2020,SG_INT_VRTDEV,Costa Rica,IMF,0.1025
2020,SG_INT_VRTDEV,Costa Rica,UNGA,0.5181
2021,SG_INT_VRTDEV,Costa Rica,IMF,0.10224
2021,SG_INT_VRTDEV,Costa Rica,IBRD,0.07625
2021,SG_INT_VRTDEV,Costa Rica,IADB,0.457
2021,SG_INT_VRTDEV,Costa Rica,UNGA,0.51813
2021,SG_INT_VRTDEV,Costa Rica,WTO,0.60976
2020,SG_INT_VRTDEV,India,ECOSOC,1.85185
2020,SG_INT_VRTDEV,India,AFDB,0.41894
2020,SG_INT_VRTDEV,India,UNGA,0.5181
2020,SG_INT_VRTDEV,India,ADB,5.347
2021,SG_INT_VRTDEV,India,UNGA,0.51813
2021,SG_INT_VRTDEV,India,IFC,3.77758
2021,SG_INT_VRTDEV,India,WTO,0.60976
2021,SG_INT_VRTDEV,India,UNSC,6.66667
2021,SG_INT_VRTDEV,India,FSB,5.26316
2021,SG_INT_VRTDEV,India,ADB,5.347
2021,SG_INT_VRTDEV,India,AFDB,0.28666
2019,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2019,SG_INT_VRTDEV,Belgium,ADB,0.56572
2019,SG_INT_VRTDEV,Belgium,AFDB,0.65308
2019,SG_INT_VRTDEV,Belgium,WTO,0.6098
2019,SG_INT_VRTDEV,Belgium,IBRD,1.552
2019,SG_INT_VRTDEV,Belgium,IADB,0.329
2019,SG_INT_VRTDEV,Belgium,IMF,1.3032
2019,SG_INT_VRTDEV,Belgium,UNSC,6.6667
2019,SG_INT_VRTDEV,Belgium,IFC,1.8802
2020,SG_INT_VRTDEV,Belgium,UNSC,6.667
2020,SG_INT_VRTDEV,Belgium,UNGA,0.5181
2021,SG_INT_VRTDEV,India,IMF,2.63105
2021,SG_INT_VRTDEV,India,IBRD,3.04399
2022,SG_INT_VRTDEV,India,FSB,5.26316
2022,SG_INT_VRTDEV,India,IFC,3.82534
2022,SG_INT_VRTDEV,India,IBRD,3.07589
2022,SG_INT_VRTDEV,India,WTO,0.60976
2022,SG_INT_VRTDEV,India,UNGA,0.51813
2022,SG_INT_VRTDEV,India,IMF,2.6514
2022,SG_INT_VRTDEV,India,ECOSOC,1.85185
2000,SG_INT_VRTDEV,Ireland,UNGA,0.5291
2000,SG_INT_VRTDEV,Ireland,WTO,0.7143
2021,SG_INT_VRTDEV,Costa Rica,IFC,0.0628
2022,SG_INT_VRTDEV,Costa Rica,UNGA,0.51813
2022,SG_INT_VRTDEV,Costa Rica,IMF,0.10303
2022,SG_INT_VRTDEV,Costa Rica,WTO,0.60976
2022,SG_INT_VRTDEV,Costa Rica,IBRD,0.07664
2022,SG_INT_VRTDEV,Costa Rica,IFC,0.06136
2000,SG_INT_VRTDEV,Croatia,WTO,0.7143
2000,SG_INT_VRTDEV,Croatia,IFC,0.1304
2000,SG_INT_VRTDEV,Croatia,ECOSOC,1.85185
2000,SG_INT_VRTDEV,Croatia,UNGA,0.5291
2000,SG_INT_VRTDEV,Croatia,IADB,0.05
2020,SG_INT_VRTDEV,Belgium,WTO,0.60976
2020,SG_INT_VRTDEV,Belgium,IMF,1.30252
2020,SG_INT_VRTDEV,Belgium,IADB,0.329
2020,SG_INT_VRTDEV,Belgium,ADB,0.566
2020,SG_INT_VRTDEV,Belgium,AFDB,0.43237
2020,SG_INT_VRTDEV,Belgium,IFC,1.89249
2020,SG_INT_VRTDEV,Belgium,IBRD,1.50952
2021,SG_INT_VRTDEV,Belgium,AFDB,0.63217
2021,SG_INT_VRTDEV,Belgium,WTO,0.60976
2021,SG_INT_VRTDEV,Belgium,ADB,0.566
2021,SG_INT_VRTDEV,Belgium,IADB,0.329
2000,SG_INT_VRTDEV,Ireland,IBRD,0.343
2000,SG_INT_VRTDEV,Ireland,IMF,0.4033
2000,SG_INT_VRTDEV,Ireland,IFC,0.0641
2005,SG_INT_VRTDEV,Ireland,IBRD,0.3411
2005,SG_INT_VRTDEV,Ireland,WTO,0.6711
2005,SG_INT_VRTDEV,Ireland,UNGA,0.5236
2005,SG_INT_VRTDEV,Ireland,IMF,0.3969
2005,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
2005,SG_INT_VRTDEV,Ireland,IFC,0.0639
2010,SG_INT_VRTDEV,Ireland,WTO,0.6536
2010,SG_INT_VRTDEV,Ireland,ADB,0.402
2000,SG_INT_VRTDEV,Croatia,IBRD,0.158
2000,SG_INT_VRTDEV,Croatia,IMF,0.1822
2005,SG_INT_VRTDEV,Croatia,IFC,0.1301
2005,SG_INT_VRTDEV,Croatia,IBRD,0.1571
2005,SG_INT_VRTDEV,Croatia,IADB,0.05
2005,SG_INT_VRTDEV,Croatia,WTO,0.6711
2005,SG_INT_VRTDEV,Croatia,UNGA,0.5236
2005,SG_INT_VRTDEV,Croatia,IMF,0.1793
2010,SG_INT_VRTDEV,Croatia,WTO,0.6536
2010,SG_INT_VRTDEV,Croatia,IBRD,0.1569
2010,SG_INT_VRTDEV,Croatia,IADB,0.05
2010,SG_INT_VRTDEV,Ireland,IBRD,0.3405
2010,SG_INT_VRTDEV,Ireland,IFC,0.0638
2010,SG_INT_VRTDEV,Ireland,IMF,0.3899
2010,SG_INT_VRTDEV,Ireland,UNGA,0.5208
2015,SG_INT_VRTDEV,Ireland,ADB,0.571
2015,SG_INT_VRTDEV,Ireland,WTO,0.625
2015,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2015,SG_INT_VRTDEV,Ireland,IMF,0.5282
2015,SG_INT_VRTDEV,Ireland,IFC,0.07766
2015,SG_INT_VRTDEV,Ireland,IBRD,0.3436
2016,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2010,SG_INT_VRTDEV,Croatia,IFC,0.1297
2010,SG_INT_VRTDEV,Croatia,UNGA,0.5208
2010,SG_INT_VRTDEV,Croatia,IMF,0.1762
2015,SG_INT_VRTDEV,Croatia,IFC,0.13625
2015,SG_INT_VRTDEV,Croatia,IADB,0.05
2015,SG_INT_VRTDEV,Croatia,IBRD,0.155
2015,SG_INT_VRTDEV,Croatia,WTO,0.625
2015,SG_INT_VRTDEV,Croatia,ECOSOC,1.85185
2015,SG_INT_VRTDEV,Croatia,UNGA,0.5181
2015,SG_INT_VRTDEV,Croatia,IMF,0.1741
2016,SG_INT_VRTDEV,Croatia,WTO,0.6173
2021,SG_INT_VRTDEV,Belgium,IMF,1.30093
2021,SG_INT_VRTDEV,Belgium,IFC,1.87235
2021,SG_INT_VRTDEV,Belgium,UNGA,0.51813
2021,SG_INT_VRTDEV,Belgium,IBRD,1.50043
2022,SG_INT_VRTDEV,Belgium,IBRD,1.46079
2022,SG_INT_VRTDEV,Belgium,IFC,1.80067
2022,SG_INT_VRTDEV,Belgium,WTO,0.60976
2022,SG_INT_VRTDEV,Belgium,UNGA,0.51813
2022,SG_INT_VRTDEV,Belgium,ECOSOC,1.85185
2022,SG_INT_VRTDEV,Belgium,IMF,1.31099
2000,SG_INT_VRTDEV,Bosnia and Herzegovina,IMF,0.0907
2016,SG_INT_VRTDEV,Ireland,WTO,0.6173
2016,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
2016,SG_INT_VRTDEV,Ireland,ADB,0.571
2016,SG_INT_VRTDEV,Ireland,IBRD,0.35
2016,SG_INT_VRTDEV,Ireland,IFC,0.07766
2016,SG_INT_VRTDEV,Ireland,IMF,0.721
2017,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2017,SG_INT_VRTDEV,Ireland,IBRD,0.3593
2017,SG_INT_VRTDEV,Ireland,IFC,0.07766
2017,SG_INT_VRTDEV,Ireland,IMF,0.7149
2017,SG_INT_VRTDEV,Ireland,WTO,0.6098
2016,SG_INT_VRTDEV,Croatia,IBRD,0.16
2016,SG_INT_VRTDEV,Croatia,IADB,0.05
2016,SG_INT_VRTDEV,Croatia,IFC,0.13625
2016,SG_INT_VRTDEV,Croatia,UNGA,0.5181
2016,SG_INT_VRTDEV,Croatia,IMF,0.173
2017,SG_INT_VRTDEV,Croatia,IADB,0.05
2017,SG_INT_VRTDEV,Croatia,IBRD,0.1525
2017,SG_INT_VRTDEV,Croatia,WTO,0.6098
2017,SG_INT_VRTDEV,Croatia,UNGA,0.5181
2017,SG_INT_VRTDEV,Croatia,IFC,0.13625
2017,SG_INT_VRTDEV,Croatia,IMF,0.1717
2017,SG_INT_VRTDEV,Ireland,ADB,0.571
2017,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Ireland,WTO,0.6098
2018,SG_INT_VRTDEV,Ireland,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Ireland,ADB,0.5701
2018,SG_INT_VRTDEV,Ireland,UNGA,0.5181
2018,SG_INT_VRTDEV,Ireland,IBRD,0.3523
